tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_own,hh_prop_obs_growth_13_18,hh_prop_obs_growth_13_18_nc,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_rent,hh_sim_growth_13_18,hh_sim_growth_year,income_segment_1_hh,income_segment_6_hh,jobs_0,jobs_1,jobs_2,jobs_3,jobs_4,jobs_5,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_10_17_nc,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,persons_65plus,prop_hh_rent,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_mf,units_mf_own,units_mf_rent,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_13_18_nc,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sf,units_sf_own,units_sf_rent,units_sim_growth_13_18,units_sim_growth_year,vacant_du_spaces,vacant_job_spaces,vacant_residential_units
06095253500,1245.0,0.03443712120721466,0.02531233613784882,759.3198127085773,1205.0,2639.0,0.28530974457082786,0.79403541472507,0.45902564313548017,0.0,0.0,-3.962867892682584,1227.0,0,1127.0,7.0,93.0,232.0,1255.0,145.0,559.0,301.0,1002.0,309.0,0.01970484815788366,0.02288926890540111,0.02657757862312196,0.0,0.0,0.20573737196306827,0,937.0,8.499232866039245,8.191463051326926,8.487352349405215,36.00381679389313,1.6197267979108076,26989.711530735236,2548.0,0.24989816700610998,0.06428373510667774,0.34774175671931284,0.040177334441673596,0.15489055139927957,0.08340260459961209,0.2776392352452203,0.11253091508656224,142578.7007704739,4910.0,3609.0,8063.0,4852.0,546.0,303.0,243.0,1394.0,0.21897821685126917,0.7924788344162237,1.222504697689842,0.0,0.0,0.21690072122348777,4306.0,3208.0,1098.0,0,569.0,519445.0,40986.0,-126.0
06095253300,991.0,0.029960039200030375,0.06390986981460359,678.0922515863341,183.0,981.0,0.04332919772320456,-0.06150978564771668,0.0105793362054272,0.0,0.0,-8.277365589507367,947.0,0,2354.0,0.0,43.0,528.0,1360.0,741.0,473.0,289.0,1419.0,2747.0,0.17517546242623436,0.25944324217981507,0.07760652957951614,0.0,0.0,1.061841975254427,0,4836.0,8.094073148069352,8.851520271691061,8.886823846515185,15.445696129404968,1.3804159445407278,21446.562680531486,412.0,0.28924862553451436,0.07560137457044673,0.19473081328751432,0.10609965635738831,0.0677262313860252,0.04138029782359679,0.2031786941580756,0.3715272978576365,109278.89573644752,3274.0,6984.0,4779.0,7235.0,2688.0,1060.0,1628.0,214.0,0.03361645509768408,-0.092537901161646,0.0,0.0,0.0,2.3676105088208836,4547.0,3005.0,1542.0,0,6211.0,352998.0,54014.0,3773.0
06001451101,1567.0,0.023103754671083904,0.1933117216838684,295.6514677140679,289.0,1870.0,0.06842698438254709,0.013979496738117428,0.15398811587899588,0.0,0.0,-2.8728154998417668,659.0,0,817.0,176.0,519.0,1637.0,4945.0,2136.0,737.0,851.0,15628.0,5561.0,0.3546234971067671,0.47641837800208836,0.30298439630359036,0.0,0.0,0.2127636215925434,0,969.0,8.051659556841953,10.1756878991372,8.113426639943654,32.12982565379826,2.022104607721046,83911.1902241594,635.0,0.210006373486297,0.062347653869591714,0.18833790371724557,0.08135283363802559,0.028069774527726996,0.032411639244363195,0.5952163315051797,0.19892150988615936,135822.07934052573,3138.0,26256.0,6495.0,3338.0,664.0,378.0,286.0,516.0,0.08105649920749992,0.08663122661941326,0.614568365203935,0.0,0.0,0.3316408215543662,2674.0,2022.0,652.0,0,870.0,612699.0,636645.0,126.0
06097154304,490.0,0.010311932115332325,0.0021635016584729922,125.53223751610545,253.0,914.0,0.05990320778126095,0.14631873252562907,0.07346761253768888,0.0,0.0,-4.114068708463729,641.0,0,1170.0,0.0,62.0,9.0,117.0,9.0,107.0,35.0,160.0,127.0,0.008098756362625322,0.008985456801707047,0.008504825159399028,0.0,0.0,0.023494022198557424,0,107.0,7.725330037917134,6.1654178542314195,7.6787889981991535,22.00915830789359,1.403401657217619,30957.651112080242,548.0,0.2831272084805654,0.018947368421052633,0.2463157894736842,0.018947368421052633,0.22526315789473683,0.07368421052631578,0.3368421052631579,0.11800092549745488,219551.48411360907,2264.0,475.0,3218.0,2161.0,255.0,145.0,110.0,316.0,0.049639251452655,-0.01772002362669817,0.0,0.0,0.0,0.09415549761371086,1906.0,1333.0,573.0,0,247.0,468653.0,63186.0,-132.0
06095252702,1741.0,0.05379662504042893,0.04389804603299001,423.12374801684587,463.0,1404.0,0.10962523795543012,0.2385834109972041,0.10050369395155839,0.0,0.0,-1.6280459931783817,882.0,0,463.0,0.0,85.0,448.0,176.0,106.0,687.0,256.0,528.0,713.0,0.04546782115395162,0.034428487113909105,0.05873644875709953,0.0,0.0,0.027665857916058276,0,126.0,7.919719760924575,7.716460800176354,7.916078096302786,34.09422600070847,2.2274176408076514,45885.581296493096,680.0,0.32072727272727275,0.19964349376114082,0.0784313725490196,0.04723707664884135,0.30614973262032086,0.1140819964349376,0.23529411764705882,0.20510948905109488,51118.44837726039,2750.0,2244.0,6288.0,2740.0,562.0,252.0,310.0,552.0,0.08671160380337202,0.14372908052766292,0.0,0.0,0.0,0.10711617339859414,2178.0,1537.0,641.0,0,281.0,238561.0,150769.0,-83.0
06095252903,731.0,0.04495580765751902,0.021106431091188604,118.97704257787605,107.0,1352.0,0.025334558231600482,-0.08387698042870456,0.029974785915377063,0.0,0.0,-3.3439994373923136,548.0,0,951.0,1.0,170.0,12.0,819.0,17.0,39.0,43.0,213.0,601.0,0.038325610818408025,0.05684483724027301,0.0007973273586936588,0.0,0.0,0.033813826341849,0,154.0,7.83399634170946,7.07834157955767,7.69484807238461,29.795543393275995,1.689601250977326,48488.948397185304,789.0,0.21711568938193343,0.010126582278481013,0.6911392405063291,0.014345991561181435,0.03291139240506329,0.036286919831223625,0.17974683544303796,0.1721311475409836,56144.02524426345,2524.0,1185.0,4322.0,2196.0,378.0,191.0,187.0,328.0,0.05152428631794569,-0.03150226422524119,0.0,0.0,0.0,0.19631611850632025,1818.0,1473.0,345.0,0,515.0,256339.0,151359.0,-362.0
06085513500,707.0,0.007206793618211878,0.001459905618983362,1461.6480655538996,115.0,667.0,0.027228730809664068,0.07642124883504194,0.017632227009045334,0.0,0.0,-8.224621118886038,577.0,0,2339.0,1.0,32.0,27.0,36.0,15.0,205.0,28.0,183.0,72.0,0.004591420929992309,0.0017970913603414095,0.0005315515724624392,0.0,0.0,0.05269687222106338,0,240.0,7.908754738783246,6.313548046277095,9.25167423546916,20.755445832123147,1.3023525994772,18112.24019750218,507.0,0.21213235294117647,0.04900181488203267,0.06533575317604355,0.02722323049001815,0.3720508166969147,0.050816696914700546,0.33212341197822143,0.3552442184051435,377421.6585204331,2720.0,551.0,4484.0,10421.0,3702.0,1313.0,2389.0,170.0,0.026704660591618194,0.092537901161646,0.0,0.0,0.0,3.7833737401460747,6719.0,4541.0,2178.0,0,9925.0,18198.0,24160.0,6978.0
06097154100,675.0,0.015908128088554758,0.032905184646532304,99.9752219218054,187.0,1059.0,0.04427628401223635,0.017707362534948742,0.01645674520844231,0.0,0.0,-3.083793382327086,634.0,0,877.0,1.0,89.0,70.0,2570.0,99.0,250.0,68.0,1615.0,1620.0,0.10330697092482696,0.08815206041253651,0.07920118429690344,0.0,0.0,0.039961794767639724,0,182.0,7.731930721948486,8.458504195067558,7.7039102096163115,28.68057366362451,1.656671012603216,40465.033029117774,712.0,0.2781921895568232,0.014849384811200678,0.5451845566397964,0.02100127280441239,0.05303351718285957,0.014425116673737802,0.3425965210012728,0.16967509025270758,143260.0986938021,2279.0,4714.0,3812.0,2216.0,376.0,187.0,189.0,307.0,0.048225475303686975,-0.005906674542232723,0.0,0.0,0.0,0.18602381714773647,1840.0,1203.0,637.0,0,488.0,371239.0,72193.0,-85.0
06081613800,697.0,0.023035003791698587,0.05435741308289174,141.4028844811202,186.0,1129.0,0.044039512439978404,-0.0754892823858341,0.04584379022351786,0.0,0.0,-3.7307922219487324,796.0,0,1061.0,207.0,236.0,304.0,1548.0,133.0,672.0,295.0,1396.0,743.0,0.047380913208115084,0.06034443620514838,0.001328878931156098,0.0,0.0,0.9588635041224324,0,4367.0,7.886457270977689,8.744806737401898,7.908019444632471,27.27787934186472,1.5542961608775137,55400.454844606946,692.0,0.2992481203007519,0.04843077903457065,0.24661462482077426,0.02118846582762466,0.10705751155010355,0.04699697307631034,0.22239923530348893,0.18469462840323767,115476.42987402578,2660.0,6277.0,4251.0,2718.0,502.0,224.0,278.0,213.0,0.033459368858909856,-0.2539870053160071,0.0,0.0,0.0,0.2790357257216047,2216.0,1384.0,832.0,0,732.0,447761.0,97722.0,-17.0
06013355112,830.0,0.03542997329320889,0.3055078643233071,120.97134379970791,479.0,1636.0,0.11341358311155729,0.06244175209692451,0.04290508572201031,0.0,0.0,-0.9564330672667815,318.0,0,272.0,294.0,517.0,1560.0,1930.0,651.0,2196.0,1521.0,6131.0,384.0,0.024487578293292317,0.01920050242891085,0.0,0.0,0.0,4.046241505373984,0,18428.0,7.7336835707759,9.887713798420087,7.87777633327726,41.89351653069987,1.9386002576212966,102595.3473593817,1083.0,0.1392904073587385,0.07924413288631514,0.09803921568627451,0.033069186223712285,0.11155135629381287,0.07726302956415727,0.31143960174743474,0.08987485779294653,64436.96643817676,2283.0,19686.0,4515.0,2637.0,237.0,101.0,136.0,276.0,0.04335580190168601,0.019688915140775743,0.0,0.0,0.0,0.19784090389277706,2400.0,2106.0,294.0,0,519.0,252693.0,22512.0,308.0
