tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_own,hh_prop_obs_growth_13_18,hh_prop_obs_growth_13_18_nc,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_rent,hh_sim_growth_13_18,hh_sim_growth_year,income_segment_1_hh,income_segment_6_hh,jobs_0,jobs_1,jobs_2,jobs_3,jobs_4,jobs_5,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_10_17_nc,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,persons_65plus,prop_hh_rent,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_mf,units_mf_own,units_mf_rent,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_13_18_nc,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sf,units_sf_own,units_sf_rent,units_sim_growth_13_18,units_sim_growth_year,vacant_du_spaces,vacant_job_spaces,vacant_residential_units
06013356002,1057.0,0.07468843948932206,0.01116122023074823,155.29032509702523,242.0,1582.0,0.057298720486423524,-0.02050326188257223,0.0211586724108544,0.0,0.0,,372.0,0,0.0,90.0,253.0,3.0,75.0,21.0,6.0,81.0,106.0,122.0,0.007779907686931413,0.00908004055751449,0.0039866367934682945,0.0,0.0,,0,0.0,7.5781454724194655,5.680172609017067,7.6362696033793735,54.88587512794268,2.7896622313203685,129451.17502558854,721.0,0.19037871033776868,0.010273972602739725,0.2568493150684932,0.07191780821917808,0.02054794520547945,0.2773972602739726,0.363013698630137,0.14244326412361177,26162.01400592064,1954.0,292.0,5451.0,2071.0,295.0,228.0,67.0,354.0,0.055608528526075535,0.004922228785193936,0.024317453299436277,0.0,0.0,,1776.0,1524.0,252.0,0,0.0,34753.0,18150.0,117.0
06095252904,784.0,0.13076589709360306,0.4894630074749436,87.00283390736807,472.0,1254.0,0.11175618210575164,0.4370922646784715,0.11578495735939769,0.0,0.0,,544.0,0,0.0,63.0,51.0,30.0,3256.0,1156.0,772.0,218.0,1298.0,5670.0,0.36157439823689436,0.5352494741143178,0.2511581179885025,0.0,0.0,,0,0.0,7.494986233950533,8.814479000010714,7.575584651557792,51.1551724137931,2.539488320355951,96279.76640711902,536.0,0.3025583982202447,0.004457652303120356,0.4838038632986627,0.17176820208023774,0.11471025260029717,0.032392273402674594,0.19286775631500744,0.32426885582349924,13749.76228483318,1798.0,6730.0,4566.0,1949.0,632.0,385.0,247.0,1062.0,0.1668255855782266,0.6704075605434141,0.21443572454957444,0.0,0.0,,1317.0,934.0,383.0,0,0.0,66637.0,38824.0,151.0
06041133000,562.0,0.011037359025353093,0.020527573794262184,87.03634151604435,199.0,802.0,0.04711754287933174,-0.1668219944082013,0.04349282662231182,0.0,0.0,,582.0,0,0.0,166.0,148.0,0.0,870.0,137.0,450.0,312.0,805.0,723.0,0.04610551850533944,0.04199518757850452,0.05049739938393173,0.0,0.0,,0,0.0,7.233455418621439,7.853604813097836,7.580699752224563,59.047687861271676,2.1416184971098264,93844.43713872832,648.0,0.42052023121387283,0.0,0.337995337995338,0.053224553224553224,0.17482517482517482,0.12121212121212122,0.31274281274281274,0.11332312404287902,125392.31502943022,1384.0,2574.0,2964.0,1959.0,222.0,136.0,86.0,326.0,0.05121011384039724,0.03642449301043512,0.0,0.0,0.0,,1737.0,1046.0,691.0,0,0.0,194016.0,24824.0,575.0
06013315000,804.0,0.1124630542299726,1.0714114184230425,165.7434282540349,288.0,858.0,0.06819021281028914,0.11835973904939423,0.0423173448217088,0.0,0.0,,262.0,0,0.0,107.0,50.0,1077.0,2961.0,938.0,517.0,173.0,5004.0,7820.0,0.49867932878527577,0.7396449704142012,0.6306859407266842,0.0,0.0,,0,0.0,7.02197642307216,9.275285060616564,7.085901464365611,49.49464285714286,2.773214285714286,91250.80714285714,138.0,0.23392857142857143,0.10093720712277414,0.2775070290534208,0.08791002811621368,0.04845360824742268,0.0162136832239925,0.4689784442361762,0.018425460636515914,9958.826102212579,1120.0,10670.0,3106.0,1194.0,22.0,15.0,7.0,164.0,0.025762143158972847,0.06300452845048238,0.06410964960760474,0.0,0.0,,1172.0,969.0,203.0,0,0.0,51694.0,51700.0,74.0
06055201800,259.0,0.0043195856493529515,0.0023117230785502695,32.809246355826936,120.0,586.0,0.028412588670953812,0.010251630941286114,0.03408897221748764,0.0,0.0,,139.0,0,0.0,38.0,34.0,0.0,183.0,8.0,22.0,89.0,86.0,63.0,0.0040174933137432705,-0.00614794412748377,0.012225686166636102,0.0,0.0,,0,0.0,6.587550014824796,5.963579343618446,6.923628628138427,54.689655172413794,2.282758620689655,85159.59310344828,238.0,0.1917241379310345,0.0,0.47164948453608246,0.020618556701030927,0.05670103092783505,0.22938144329896906,0.22164948453608246,0.17044334975369457,167840.1723805617,725.0,388.0,1655.0,1015.0,173.0,136.0,37.0,198.0,0.031103075277296485,-0.032486709982279975,0.05526693931690063,0.0,0.0,,842.0,646.0,196.0,0,0.0,12623.0,8850.0,290.0
06013301000,567.0,0.08130387844123077,0.02224835009047551,167.0930240719972,350.0,1283.0,0.08287005029028195,0.065237651444548,0.079345021540704,0.0,0.0,,303.0,0,0.0,281.0,55.0,0.0,44.0,13.0,46.0,55.0,276.0,142.0,0.009055302389707054,0.0037833502322977045,0.01514921981517952,0.0,0.0,,0,0.0,7.3696007205264085,6.075346031088684,7.6487397889562425,58.51828499369483,2.3026481715006306,67581.9445145019,761.0,0.19104665825977302,0.0,0.10138248847926268,0.029953917050691243,0.10599078341013825,0.12672811059907835,0.6359447004608295,0.31759656652360513,19507.064489505443,1586.0,434.0,3652.0,2097.0,666.0,511.0,155.0,728.0,0.11435878182763555,0.4617050600511912,0.20559301425887036,0.0,0.0,,1431.0,1039.0,392.0,0,0.0,86040.0,31758.0,511.0
06095252201,1862.0,0.13178955826698743,0.18298523685131268,232.88496666631704,398.0,2680.0,0.09423508575866348,0.22926374650512582,0.030562526815678573,0.0,0.0,,337.0,0,0.0,131.0,309.0,33.0,734.0,30.0,610.0,1064.0,1718.0,3143.0,0.20042827754119205,0.29633090694471764,0.11800444908666151,0.0,0.0,,0,0.0,8.012349639327795,8.340456012916183,8.08825472712243,53.946967185946306,2.789857474312231,124149.08286377195,1105.0,0.11170036460059662,0.007877775125328241,0.17522081642396753,0.0071616137502984005,0.1456194795894008,0.25399856767724993,0.41012174743375507,0.01228878648233487,22892.557192489978,3017.0,4189.0,8417.0,3255.0,40.0,21.0,19.0,463.0,0.07273092855246602,0.2579247883441622,0.0,0.0,0.0,,3215.0,2801.0,414.0,0,0.0,107920.0,69461.0,238.0
06001441503,1379.0,0.09517912017956348,2.9192623935887996,413.6518678575012,261.0,1416.0,0.06179738035932454,0.1668219944082013,0.19806868340160924,0.0,0.0,,403.0,0,0.0,71.0,246.0,1573.0,22827.0,6033.0,5297.0,1946.0,18115.0,33080.0,2.109502838390911,3.087308373310734,1.4253555415580308,0.0,0.0,,0,0.0,7.506591780070841,10.929385768915433,7.611842399580416,46.6822429906542,3.046728971962617,141091.8884002199,337.0,0.22155030236393622,0.028194511659586672,0.4091520137656611,0.10813572081518524,0.09494362890071875,0.03488017780645624,0.32469394705239196,0.20089064819396338,19111.334466722346,1819.0,55791.0,5542.0,2021.0,406.0,273.0,133.0,565.0,0.08875372490743692,0.23626698168930893,0.9859621974135072,0.0,0.0,,1615.0,1192.0,423.0,0,0.0,123170.0,76798.0,202.0
06001450701,2374.0,0.03959443572010546,0.03679774621050876,97.23894344638335,468.0,2314.0,0.11080909581671985,0.2329916123019571,0.04466830842291484,0.0,0.0,,291.0,0,0.0,83.0,548.0,21.0,837.0,144.0,281.0,219.0,919.0,667.0,0.04253441333756764,0.027429289184158358,0.0135545650977922,0.0,0.0,,0,0.0,7.8655717576847906,7.792348924113037,7.899524472032198,53.26487523992323,3.16852207293666,167657.4291746641,872.0,0.11170825335892515,0.008674101610904586,0.34572490706319703,0.05947955390334572,0.1160677406030566,0.09045848822800495,0.3795952085914911,0.042300556586270875,65792.07286637046,2605.0,2421.0,8254.0,2695.0,114.0,87.0,27.0,854.0,0.13415164791318784,0.5384918291002165,0.0,0.0,0.0,,2581.0,2294.0,287.0,0,0.0,295331.0,311332.0,90.0
06013378000,233.0,0.42643493993454834,1.5913065304438305,335.13272462050213,269.0,963.0,0.06369155293738812,-0.007455731593662628,0.03467671311778915,0.0,0.0,,781.0,0,0.0,244.0,109.0,238.0,2315.0,968.0,258.0,556.0,2173.0,3022.0,0.19271213958939942,0.2701312065860561,0.24424794754649085,0.0,0.0,,0,0.0,7.4645098346365275,8.780941113572387,7.56734567601324,57.841743119266056,1.7591743119266054,86485.30619266054,623.0,0.4478211009174312,0.03657037492317148,0.3557160417947142,0.148740012292563,0.039643515673017826,0.08543331284572833,0.33389674247080514,0.5002586652871185,4089.7211665340533,1744.0,6508.0,3068.0,1933.0,967.0,533.0,434.0,288.0,0.045240836766976704,-0.08663122661941326,0.0,0.0,0.0,,966.0,520.0,446.0,0,0.0,34404.0,19655.0,189.0
06097150612,1003.0,0.03766248767697312,0.1398759139854395,129.3245106882709,246.0,1143.0,0.058245806775455315,0.12954333643988816,0.04114186302110578,0.0,0.0,,472.0,0,0.0,81.0,123.0,8.0,2420.0,696.0,399.0,392.0,2083.0,5705.0,0.36380633896675174,0.5385599055675783,0.5055055454117797,0.0,0.0,,0,0.0,7.38770923908104,8.699348067653093,7.4465850991577245,54.15975232198142,2.679876160990712,109448.13126934985,531.0,0.29226006191950465,0.001333777925975325,0.40346782260753583,0.11603867955985328,0.06652217405801934,0.06535511837279093,0.3472824274758253,0.18680677174547577,42880.86368196577,1615.0,5998.0,4328.0,1713.0,320.0,134.0,186.0,245.0,0.03848612849968504,-0.025595589683008468,0.0,0.0,0.0,,1393.0,1001.0,392.0,0,0.0,230615.0,201209.0,98.0
06095250801,462.0,0.14909556989942754,0.3095308028616285,228.84112950403286,298.0,780.0,0.07055792853286863,0.10251630941286113,0.0634760172325632,0.0,0.0,,640.0,0,0.0,249.0,45.0,966.0,694.0,20.0,73.0,94.0,1101.0,1535.0,0.0978865434380305,0.09713751721424355,0.016743874532566833,0.0,0.0,,0,0.0,7.259116128097101,7.9892214088152755,7.3783837129967145,52.488028169014086,2.090845070422535,66919.58028169014,382.0,0.4507042253521127,0.3276797829036635,0.23541383989145184,0.0067842605156037995,0.024762550881953865,0.03188602442333786,0.37347354138398914,0.596875,9524.092506288827,1420.0,2948.0,2969.0,1600.0,955.0,323.0,632.0,0.0,0.0,0.0,0.013264065436056151,0.0,0.0,,645.0,440.0,205.0,0,0.0,59154.0,40311.0,180.0
06013355200,1923.0,0.29356683908338926,0.08927721766973383,274.5687528033561,1070.0,1289.0,0.2533455823160048,0.8946877912395154,0.11754818006030221,0.0,0.0,,924.0,0,0.0,69.0,133.0,3.0,27.0,27.0,295.0,126.0,195.0,199.0,0.012690177292617634,0.010025878115588915,0.027374905981815623,0.0,0.0,,0,0.0,7.702556113268582,6.513230110912307,7.836764783264067,47.05648441030276,3.3393583370989606,109437.38093086309,401.0,0.4175327609579756,0.004457652303120356,0.04011887072808321,0.04011887072808321,0.43833580980683506,0.18722139673105498,0.2897473997028232,0.273409719478467,7538.317362102964,2213.0,673.0,7390.0,2531.0,692.0,264.0,428.0,1292.0,0.20295542049629825,0.8062610750147667,0.24759588813971484,0.0,0.0,,1839.0,1235.0,604.0,0,0.0,38911.0,40436.0,318.0
06095252202,2593.0,0.22855702563456676,0.21695591095173114,280.6962579879919,413.0,2597.0,0.09778665934253271,0.22926374650512582,0.16104100668261404,0.0,0.0,,437.0,0,0.0,49.0,195.0,33.0,946.0,704.0,227.0,97.0,873.0,1222.0,0.07792661633959169,0.10375838012076455,0.1977371849560274,0.0,0.0,,0,0.0,8.017966703493599,7.9658927350845286,8.062432791583195,49.3793671720501,3.255438365194463,109871.35893210284,495.0,0.14403427818061965,0.011458333333333333,0.3284722222222222,0.24444444444444444,0.07881944444444444,0.033680555555555554,0.303125,0.029319041614123582,13274.586469509693,3034.0,2880.0,9877.0,3172.0,93.0,75.0,18.0,562.0,0.08828246619111425,0.19492025989367986,0.39128993036365645,0.0,0.0,,3079.0,2621.0,458.0,0,0.0,64752.0,43204.0,138.0
06013303103,3371.0,0.39701442454680597,0.6443960626437394,369.68065778515745,1121.0,2135.0,0.26542093250116017,0.9627213420316869,0.11872366186090524,0.0,0.0,,1163.0,0,0.0,293.0,133.0,1302.0,1339.0,21.0,856.0,326.0,1509.0,3116.0,0.19870649469244497,0.29472298309599115,0.1435189245648586,0.0,0.0,,0,0.0,8.101374671228582,8.585599224080298,8.165363632473982,49.03668890236507,3.244390539721043,86264.8329290479,846.0,0.35263796240145545,0.24322809639454512,0.2501401083504577,0.003923033812815244,0.1599103306557071,0.06090042966560807,0.2818980011208668,0.1077929465301479,8307.002960319853,3298.0,5353.0,10700.0,3516.0,379.0,193.0,186.0,1246.0,0.19572945351268392,0.9667257334120889,0.0,0.0,0.0,,3137.0,1990.0,1147.0,0,0.0,39084.0,17918.0,218.0
06085512200,922.0,0.022289999502698707,0.017116093587275654,48.56208286351684,200.0,1178.0,0.047354314451589684,-0.06244175209692451,0.028799304114774042,0.0,0.0,,248.0,0,0.0,73.0,185.0,0.0,183.0,23.0,17.0,8.0,864.0,104.0,0.006632052454433336,0.00983671060397403,0.009833704090555126,0.0,0.0,,0,0.0,7.2633296174768365,6.99942246750796,7.344719054149672,55.103786816269285,2.780504908835905,133030.2433380084,559.0,0.17391304347826086,0.0,0.16712328767123288,0.021004566210045664,0.015525114155251141,0.0073059360730593605,0.7890410958904109,0.11441499676793794,63974.87805360205,1426.0,1095.0,3965.0,1547.0,177.0,132.0,45.0,384.0,0.060321115689302277,-0.028548926954124827,0.0,0.0,0.0,,1370.0,1147.0,223.0,0,0.0,31624.0,13478.0,121.0
06085505202,1503.0,0.9142082112981675,20.060716913495654,282.398684066681,407.0,460.0,0.096366029908985,0.22367194780987884,0.09756498945005083,0.0,0.0,,1620.0,0,0.0,297.0,79.0,3859.0,18896.0,2376.0,2017.0,2340.0,16154.0,11847.0,0.7554800521891513,1.0886590293436644,1.6108670403474221,0.0,0.0,,0,0.0,7.640603826393634,10.728605533629969,7.739794458408701,47.97644230769231,2.6471153846153848,77552.71634615384,499.0,0.7788461538461539,0.08454931861005215,0.4140046448446606,0.052057315630340474,0.044191753209762936,0.05126856842382017,0.35392839928136366,0.7222464083587288,2275.1928655797333,2080.0,45642.0,5506.0,2297.0,1659.0,494.0,1165.0,784.0,0.12315561119899214,0.24906477653081316,0.46645296783464135,0.0,0.0,,638.0,192.0,446.0,0,0.0,22749.0,15581.0,217.0
06095252102,878.0,0.13659958367047279,0.9174559745754993,217.7050415328994,256.0,945.0,0.0606135224980348,-0.04193849021435228,0.06406375813286472,0.0,0.0,,617.0,0,0.0,220.0,65.0,604.0,3783.0,1714.0,414.0,599.0,3377.0,3717.0,0.23703210551085296,0.3061676175486917,0.2777356966116245,0.0,0.0,,0,0.0,7.354362330421476,9.258368340986763,7.425357887027151,52.11523687580026,2.41101152368758,78863.46734955185,377.0,0.39500640204865556,0.057573157944905154,0.36059479553903345,0.16337813363835668,0.03946239633971976,0.057096558955295015,0.32189495758268993,0.26356589147286824,11434.881117706072,1562.0,10491.0,3766.0,1677.0,442.0,212.0,230.0,409.0,0.06424827165865789,-0.009844457570387872,0.004421355145352051,0.0,0.0,,1235.0,789.0,446.0,0,0.0,69225.0,45284.0,115.0
06085505001,2672.0,1.593986165209131,12.049339579632877,452.11488021941193,272.0,1547.0,0.06440186765416198,-0.05125815470643057,0.19924416520221228,0.0,0.0,,1972.0,0,0.0,202.0,345.0,687.0,7647.0,1707.0,1798.0,873.0,13889.0,14783.0,0.9427079945566155,1.3577498146158387,1.5215663761737324,0.0,0.0,,0,0.0,8.166216268592143,10.18874167991324,8.219864741912652,45.57402671213413,2.833759590792839,115367.77209434498,578.0,0.5603864734299517,0.025826096763279575,0.28747039584978007,0.06417051990526672,0.0675914439306793,0.03281831510093605,0.5221232284500583,0.4872071101535147,2207.672862416787,3519.0,26601.0,9972.0,3713.0,1809.0,531.0,1278.0,517.0,0.08121358544627415,-0.00689112029927151,0.015474743008732177,0.0,0.0,,1904.0,1057.0,847.0,0,0.0,20934.0,18817.0,194.0
06097154000,410.0,0.019513382592913013,0.031409144969166185,23.23203465497412,206.0,748.0,0.048774943885137374,-0.012115563839701771,0.03643993581869369,0.0,0.0,,333.0,0,0.0,99.0,107.0,0.0,1341.0,163.0,99.0,20.0,117.0,92.0,0.005866815632767951,-0.010782548162048457,0.00744172201447415,0.0,0.0,,0,0.0,6.9865664594064265,7.462214939768189,7.253470382684527,59.243293246993524,2.3746530989824235,102347.85753931545,653.0,0.3080481036077706,0.0,0.7706896551724138,0.09367816091954023,0.056896551724137934,0.011494252873563218,0.06724137931034482,0.08781869688385269,55397.878602175515,1081.0,1740.0,2567.0,1412.0,124.0,88.0,36.0,359.0,0.05639395971994665,0.1604646583973223,0.0,0.0,0.0,,1288.0,907.0,381.0,0,0.0,256704.0,159644.0,331.0
06013304005,2017.0,0.17663168696924686,0.14018674236476486,200.1894570082898,672.0,1610.0,0.15911049655734133,0.3886300093196645,0.057598608229548084,0.0,0.0,,348.0,0,0.0,71.0,169.0,0.0,876.0,18.0,202.0,87.0,371.0,86.0,0.005484197221935258,-0.06147944127483769,0.037208610072370744,0.0,0.0,,0,0.0,7.58018941794454,7.349230824613334,7.665753431861698,48.573544433094995,3.307456588355465,122411.71092951992,336.0,0.177732379979571,0.0,0.5637065637065637,0.011583011583011582,0.12998712998713,0.055984555984555984,0.23873873873873874,0.034692920768870136,11085.213721255492,1958.0,1554.0,6476.0,2133.0,74.0,57.0,17.0,946.0,0.14860358188041653,0.42921835006891124,0.0,0.0,0.0,,2059.0,1640.0,419.0,0,0.0,49282.0,18096.0,175.0
