tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_prop_obs_growth_13_18,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_sim_growth_13_18,hh_sim_growth_year,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,prop_hh_rent,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sim_growth_13_18,units_sim_growth_year
06075026401,544.0,12.055986371220053,2.4681546901710343,207.8257682456736,97.0,0.022966842509020997,0.046431531123819376,0.0,0.0,,0,0.0,79.0,0.005037809075963784,0.003720861007237075,0.0,0.0,,0,0.0,0.3198818897637795,0.15630885122410546,84.27348611021878,1016.0,208.0,3315.0,1062.0,266.0,0.041784939513943756,0.024317453299436277,0.0,0.0,,0,0.0
06085501501,1224.0,7.305498544685318,7.363427608035246,132.32319337620876,365.0,0.08642162387415117,0.01704448610874382,0.0,0.0,,0,0.0,1509.0,0.09622853032442215,0.048636968880313186,0.0,0.0,,0,0.0,0.6845814977973568,0.5127118644067796,155.3624291425945,1135.0,1144.0,3863.0,1180.0,542.0,0.08514074141562977,0.0,0.0,0.0,,0,0.0
06075017102,417.0,23.150870550095966,10.20998677490895,385.00367766078364,295.0,0.06984761381609478,0.052896681027135996,0.0,0.0,,0,0.0,212.0,0.013519183849421799,0.023388269188347327,0.0,0.0,,0,0.0,0.7196206283343213,0.8337950138504155,72.86982994222681,1687.0,744.0,3484.0,1805.0,405.0,0.063619926703561,0.0,0.0,0.0,,0,0.0
06075026002,543.0,10.799587828793861,10.709120077348468,186.23714784995929,124.0,0.029359674959985607,0.04584379022351786,0.0,0.0,,0,0.0,26.0,0.001658013113608334,0.009302152518092686,0.0,0.0,,0,0.0,0.218848167539267,0.05589430894308943,88.4293007418097,955.0,947.0,3011.0,984.0,227.0,0.035658576201749,0.0,0.0,0.0,,0,0.0
06085503324,721.0,4.30934399965229,0.6644793468851604,82.62908526711593,133.0,0.03149061911030714,0.0052896681027136,0.0,0.0,,0,0.0,135.0,0.008608914243735579,0.009567928304323906,0.0,0.0,,0,0.0,0.1564625850340136,0.0,204.6715231068038,882.0,136.0,3334.0,897.0,118.0,0.01853617617535851,0.0,0.0,0.0,,0,0.0
06075016400,249.0,23.710561603638986,17.38687234104504,408.712934812163,192.0,0.0454601418735261,0.049957976525628445,0.0,0.0,,0,0.0,749.0,0.04776353161894777,0.00664439465578049,0.0,0.0,,0,0.0,0.8409718387631143,0.9569451563300871,76.37946457253278,1811.0,1328.0,3357.0,1951.0,368.0,0.057807735868914675,0.02210677572676025,0.0,0.0,,0,0.0
06001403702,163.0,22.026551966257166,24.44483763501367,243.99919400101663,77.0,0.01823141106386203,0.023509636012060443,0.0,0.0,,0,0.0,192.0,0.012243789146646158,0.04943429623900685,0.0,0.0,,0,0.0,0.7749313815187557,0.9925681255161024,49.62192910058663,1093.0,1213.0,1780.0,1211.0,348.0,0.05466601109343018,0.053056261744224606,0.0,0.0,,0,0.0
06075042602,503.0,17.17117426121892,7.776314920566186,261.2249147009281,288.0,0.06819021281028914,0.03291349041688462,0.0,0.0,,0,0.0,435.0,0.027739834785370204,0.0005315515724624392,0.0,0.0,,0,0.0,0.7661233167965982,0.7551679586563308,82.1725980142629,1411.0,639.0,3122.0,1548.0,283.0,0.04445540557310558,0.0,0.0,0.0,,0,0.0
06001404800,463.0,7.830908029057694,3.799535968046085,132.6527879760239,149.0,0.035278964266434315,0.027623822314171022,0.0,0.0,,0,0.0,0.0,0.0,0.04225835001076392,0.0,0.0,,0,0.0,0.4407894736842105,0.422360248447205,155.28211996461454,1216.0,590.0,2448.0,1288.0,439.0,0.06896085882188462,0.013264065436056151,0.0,0.0,,0,0.0
06001407101,993.0,10.934569057108495,1.8224281761847492,153.68920629995216,146.0,0.03456864954966047,0.029387045015075552,0.0,0.0,,0,0.0,19.0,0.0012116249676368594,0.004252412579699514,0.0,0.0,,0,0.0,0.7844311377245509,0.5812043795620438,91.63598444225893,1002.0,167.0,3503.0,1096.0,307.0,0.048225475303686975,0.0,0.0,0.0,,0,0.0
