tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_own,hh_prop_obs_growth_13_18,hh_prop_obs_growth_13_18_nc,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_rent,hh_sim_growth_13_18,hh_sim_growth_year,income_segment_1_hh,income_segment_6_hh,jobs_0,jobs_1,jobs_2,jobs_3,jobs_4,jobs_5,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_10_17_nc,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,persons_65plus,prop_hh_rent,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_mf,units_mf_own,units_mf_rent,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_13_18_nc,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sf,units_sf_own,units_sf_rent,units_sim_growth_13_18,units_sim_growth_year,vacant_du_spaces,vacant_job_spaces,vacant_residential_units
06001441522,957.0,4.313937280577993,0.8107973941975855,192.61223091052963,106.0,1068.0,0.025097786659342532,0.011183597390493941,0.04819475382472391,0.0,0.0,0.08969897025582146,244.0,0,-25.0,246.0,143.0,6.0,10.0,8.0,33.0,4.0,140.0,131.0,0.008353835303180452,0.011728385720122882,0.011162583021711223,0.0,0.0,0.04007528898553676,0,122.0,7.240649694255466,5.572154032177765,7.355001921105256,47.887937187723054,2.8508208422555317,76908.59528907923,518.0,0.1750358680057389,0.022900763358778626,0.03816793893129771,0.030534351145038167,0.12595419847328243,0.015267175572519083,0.5343511450381679,0.044785668586052464,323.13868035958745,1394.0,262.0,3994.0,1563.0,70.0,36.0,34.0,150.0,0.0235629358161337,0.0009844457570387872,0.03979219630816845,0.0,0.0,0.04040681274110669,1493.0,1184.0,309.0,0,106.0,2487.0,2763.0,162.0
06055200602,441.0,2.1449932254403015,4.371642442985432,254.81379276406224,130.0,862.0,0.030780304393533298,-0.09972041006523764,0.06641472173407076,0.0,0.0,0.11122672311721861,760.0,0,-31.0,419.0,91.0,152.0,434.0,109.0,110.0,362.0,2414.0,0.0,0.0,-0.10309629383011244,0.08903488838745857,0.0,0.0,0.0019709158517477094,0,6.0,7.473637108496206,8.185350223178686,7.8119734296220225,51.28555493586168,1.8878973786949247,51411.00948131623,988.0,0.4318181818181818,0.042375243936437136,0.12099247281851129,0.030387510454418735,0.03066629495400056,0.10091998884862002,0.6729857819905213,0.2827055488051843,820.5154119490172,1760.0,3587.0,3385.0,2469.0,698.0,329.0,369.0,423.0,0.06644747900149703,0.01378224059854302,0.024317453299436277,0.0,0.0,0.1955537258130918,1771.0,1117.0,654.0,0,513.0,3718.0,4438.0,676.0
06013306003,1236.0,3.697851039581122,2.334296687989548,215.2138197424925,115.0,847.0,0.027228730809664068,-0.16309412861137,0.07346761253768888,0.0,0.0,0.13993039359908147,678.0,0,-39.0,355.0,29.0,0.0,51.0,6.0,220.0,223.0,534.0,82.0,0.00522911828138013,-9.45837558074426e-05,0.007707497800705369,0.0,0.0,0.0003284859752912849,0,1.0,7.401841578743829,6.942156705699469,7.552237287560801,42.33758348512447,2.5628415300546448,38253.12689738919,515.0,0.4139194139194139,0.0,0.04932301740812379,0.005802707930367505,0.2127659574468085,0.21566731141199227,0.5164410058027079,0.19642857142857142,442.95997390569477,1638.0,1034.0,4221.0,1904.0,374.0,215.0,159.0,286.0,0.04492666428942826,-0.07580232329198662,0.0,0.0,0.0,0.03240168946220819,1530.0,854.0,676.0,0,85.0,2765.0,2647.0,257.0
06001410400,732.0,7.479665784047472,1.8956886481774222,312.6786906083162,281.0,857.0,0.0665328118044835,0.10997204100652376,0.024685117812663467,0.0,0.0,-0.25474507552653297,316.0,0,71.0,216.0,34.0,1.0,23.0,78.0,37.0,28.0,122.0,371.0,0.023658571736488148,0.032442228241952815,0.003455085221005855,0.0,0.0,0.022337046319807374,0,68.0,7.175489713624222,5.805134968916488,7.305860032684008,42.441154138192864,2.4274867122247534,45786.621108580104,338.0,0.24196018376722817,0.0030211480362537764,0.06948640483383686,0.23564954682779457,0.11178247734138973,0.08459214501510574,0.3685800604229607,0.18951612903225806,174.60673213306117,1306.0,331.0,3197.0,1488.0,282.0,163.0,119.0,419.0,0.06581913404640014,0.07186454026383146,0.030949486017464355,0.0,0.0,0.05184270313953311,1206.0,761.0,445.0,0,136.0,2480.0,2602.0,171.0
06001444602,715.0,1.030717157271149,4.782467509612343,130.6992077630876,252.0,854.0,0.059666436209003006,0.013047530288909598,0.04290508572201031,0.0,0.0,0.5094901510530659,482.0,0,-142.0,191.0,85.0,75.0,155.0,169.0,3016.0,289.0,2560.0,524.0,0.03341534121272181,0.008796289290092163,0.14830288871702055,0.0,0.0,0.059784447503013864,0,182.0,7.224753405767971,8.758883680017025,7.44600149832412,47.31024531024531,2.3968253968253967,82170.28932178933,330.0,0.35131195335276966,0.0117813383600377,0.02434809927741125,0.026547282437951618,0.4737668865849827,0.04539742381401194,0.4021363493559535,0.3054906542056075,1331.1120226546013,1372.0,6366.0,3322.0,1712.0,523.0,382.0,141.0,554.0,0.08702577628092047,0.048237842094900577,0.0,0.0,0.0,0.04841193602000518,1189.0,883.0,306.0,0,127.0,8735.0,6065.0,326.0
06001441524,1299.0,3.163759404132732,0.5898942572393602,264.5020501587257,325.0,719.0,0.07695076098383324,0.14445479962721341,0.014693522507537776,0.0,0.0,-0.05740734096372574,511.0,0,16.0,69.0,269.0,8.0,15.0,12.0,20.0,5.0,129.0,166.0,0.010585776033037824,0.014565898394346162,0.017275426105029273,0.0,0.0,0.03120616765267207,0,95.0,7.181591944611864,5.5053315359323625,7.321849713788356,40.166666666666664,2.9917043740573153,115845.76395173454,171.0,0.3888888888888889,0.0326530612244898,0.061224489795918366,0.04897959183673469,0.08163265306122448,0.02040816326530612,0.5265306122448979,0.26785714285714285,415.3286745773266,1314.0,245.0,3967.0,1512.0,405.0,222.0,183.0,461.0,0.07241675607491757,0.12404016538688717,0.0,0.0,0.0,0.06861534239055854,1107.0,691.0,416.0,0,180.0,3648.0,3458.0,186.0
06081609000,502.0,3.4053032615211554,5.660530487488992,159.35507203367035,84.0,666.0,0.019888812069667666,-0.05591798695246971,0.04349282662231182,0.0,0.0,-0.22962936385490296,358.0,0,64.0,217.0,197.0,678.0,100.0,26.0,451.0,122.0,444.0,169.0,0.01077708523845417,-0.019295086184718292,0.025248699691965866,0.0,0.0,0.03350556947971106,0,102.0,7.037027614686276,7.544861068658458,7.085901464365611,45.204745166959576,2.093145869947276,88881.9244288225,387.0,0.3148636763412489,0.35873015873015873,0.05291005291005291,0.013756613756613757,0.23862433862433863,0.06455026455026455,0.23492063492063492,0.2520938023450586,333.8909673178711,1137.0,1890.0,2382.0,1194.0,301.0,189.0,112.0,256.0,0.040214077126201515,0.04134672179562906,0.0,0.0,0.0,0.03392647484866505,893.0,582.0,311.0,0,89.0,2844.0,3822.0,56.0
06097152802,1529.0,4.86286482192108,9.285793569484193,249.24286362668866,410.0,484.0,0.09707634462575886,-0.06150978564771668,0.14164555697266418,0.0,0.0,0.9651609199526389,1904.0,0,-269.0,0.0,18.0,303.0,636.0,314.0,513.0,738.0,1889.0,1130.0,0.07205980070682375,0.06289819761194933,0.08850333681499613,0.0,0.0,0.20300433273001411,0,618.0,7.814803429489359,8.461469042643875,8.043342170441608,44.42164328657314,2.3779559118236473,34020.19358717435,582.0,0.7689822294022617,0.06408629441624365,0.13451776649746192,0.06641285956006768,0.108502538071066,0.15609137055837563,0.3995346869712352,0.7895244215938303,509.16488339107354,2476.0,4728.0,5933.0,3112.0,2457.0,447.0,2010.0,501.0,0.07870020562588656,0.005906674542232723,0.42445009395379685,0.0,0.0,0.049555525059847824,655.0,252.0,403.0,0,130.0,2568.0,2498.0,617.0
06075035400,793.0,11.074638718202365,2.88310735319956,522.583338837931,334.0,1329.0,0.07908170513415477,0.23671947809878846,0.08522243054371911,0.0,0.0,0.3695597574539844,823.0,0,-103.0,383.0,211.0,14.0,68.0,5.0,118.0,10.0,269.0,224.0,0.014284420671087185,0.020903010033444816,0.011162583021711223,0.0,0.0,0.06405476518180056,0,195.0,7.729735331385051,6.385194398997725,7.901747518520144,49.21372377622377,2.4239510489510487,77322.89248251748,959.0,0.3619173262972735,0.02364864864864865,0.11486486486486487,0.008445945945945946,0.19932432432432431,0.016891891891891893,0.4543918918918919,0.25731210662717513,205.33401204884774,2274.0,592.0,5546.0,2701.0,695.0,383.0,312.0,688.0,0.10807533227666656,0.18015357353809805,0.0,0.0,0.0,0.08119482182882759,2006.0,1264.0,742.0,0,213.0,3006.0,6271.0,413.0
06085503121,827.0,2.56531907543954,11.764320907425468,213.54996680697457,140.0,474.0,0.03314802011611278,-0.09785647716682198,0.055247644628342044,0.0,0.0,0.31932833411072437,830.0,0,-89.0,2.0,40.0,725.0,1978.0,594.0,829.0,236.0,1845.0,1829.0,0.11663484556883241,0.10111003495815614,0.08398514844906539,0.0,0.0,0.11595554927782357,0,353.0,7.238496840894364,8.760923376338836,7.431299675155902,43.04431736954968,2.394567548248749,45815.804145818445,266.0,0.5966930265995687,0.11365417777081047,0.3100799498353974,0.09311804358049851,0.12995767361655433,0.03699639441918796,0.28923028687882113,0.6733847065797274,542.2327434109408,1391.0,6379.0,3350.0,1687.0,1136.0,387.0,749.0,268.0,0.04209911199149221,-0.06694231147863752,0.06632032718028076,0.0,0.0,0.05451107756583261,551.0,226.0,325.0,0,143.0,4261.0,2730.0,288.0
06013328000,254.0,4.249232908763822,56.70263931299774,288.10289395421387,142.0,72.0,0.03362156326062868,0.023299161230195712,0.018219967909346844,0.0,0.0,0.5381938215349288,1018.0,0,-150.0,383.0,7.0,581.0,805.0,522.0,2397.0,6460.0,4781.0,3932.0,0.25074259856569114,0.3074917901299959,0.406636952933766,0.0,0.0,0.0,0,0.0,7.061334366910438,9.65162297294974,7.3708601665367155,47.61505922165821,1.6480541455160744,28660.169204737733,476.0,0.8738197424892704,0.03737295767399974,0.05178180882542133,0.033577769201080666,0.1541875723658819,0.41554097517046185,0.30753891676315454,0.8904282115869018,274.167132048057,1165.0,15546.0,1948.0,1588.0,1414.0,101.0,1313.0,147.0,0.023091677099811025,0.029533372711163616,0.0,0.0,0.0,0.052605095832761545,174.0,63.0,111.0,0,138.0,2494.0,2475.0,406.0
06081609300,743.0,5.672214826192108,3.964080171308401,247.09100805867038,124.0,906.0,0.029359674959985607,-0.04287045666356011,0.03937864032020125,0.0,0.0,-0.24756915790606726,290.0,0,69.0,173.0,330.0,3.0,99.0,72.0,271.0,155.0,280.0,168.0,0.010713315503315389,0.00945837558074426,0.04411878051438246,0.0,0.0,0.018395214616311956,0,56.0,7.182352111885263,6.8243736700430855,7.233455418621439,45.18697956093868,2.282361847085541,118878.5246025738,454.0,0.22053231939163498,0.003264417845484222,0.10772578890097932,0.07834602829162132,0.29488574537540807,0.16866158868335146,0.30467899891186073,0.15173410404624277,231.83183999446484,1315.0,919.0,3015.0,1384.0,210.0,119.0,91.0,240.0,0.03770069730581392,-0.01673557786965938,0.0,0.0,0.0,0.037738438314807186,1174.0,939.0,235.0,0,99.0,2351.0,2809.0,63.0
06001401200,290.0,7.3990243873197326,6.392271888717212,321.1135645116241,163.0,453.0,0.038593766278045595,-0.013979496738117428,0.04349282662231182,0.0,0.0,-0.014351835240931435,681.0,0,4.0,180.0,82.0,1.0,184.0,12.0,198.0,228.0,424.0,447.0,0.028505071607035585,0.011822969475930326,0.009302152518092686,0.0,0.0,0.003941831703495419,0,12.0,7.107425474110705,6.961296045910166,7.289610521451167,43.7047308319739,1.6957585644371942,61371.13539967374,322.0,0.5581967213114755,0.0009487666034155598,0.174573055028463,0.011385199240986717,0.18785578747628084,0.21631878557874762,0.40227703984819735,0.5758196721311475,164.88660344069228,1220.0,1054.0,2079.0,1464.0,843.0,305.0,538.0,217.0,0.034087713814006756,-0.048237842094900577,0.0,0.0,0.0,0.06404098623118795,621.0,286.0,335.0,0,168.0,2590.0,2709.0,238.0
06081601700,749.0,4.764988020098851,2.804971145552376,202.84202051827566,132.0,1029.0,0.03125384753804919,-0.016775396085740912,0.06465149903316622,0.0,0.0,-0.21886548742420436,223.0,0,61.0,246.0,122.0,38.0,64.0,23.0,128.0,29.0,323.0,239.0,0.015240966698168917,0.02137592881248203,0.012225686166636102,0.0,0.0,0.1504465766834085,0,458.0,7.227662498728654,6.698268054115412,7.277247726631484,45.42547033285094,2.499276410998553,69663.73371924747,564.0,0.1620639534883721,0.04691358024691358,0.07901234567901234,0.028395061728395062,0.1580246913580247,0.03580246913580247,0.3987654320987654,0.0318118948824343,288.77302402356395,1376.0,810.0,3454.0,1446.0,46.0,20.0,26.0,219.0,0.0344018862915552,0.009844457570387872,0.013264065436056151,0.0,0.0,0.0381196346614214,1400.0,1151.0,249.0,0,100.0,2785.0,2895.0,64.0
06081612500,654.0,3.8565460657827573,17.404317654128835,242.41260429940888,177.0,804.0,0.04190856828965687,-0.2954333643988816,0.0846346896434176,0.0,0.0,0.5023142334326002,1010.0,0,-140.0,387.0,338.0,3446.0,90.0,22.0,243.0,875.0,3852.0,275.0,0.017536677163165072,0.0005675025348446557,0.002657757862312196,0.0,0.0,0.009854579258738548,0,30.0,7.547501682814967,9.054037377580782,7.734121303328305,49.61058700209644,1.9559748427672956,103182.40251572327,659.0,0.5329815303430079,0.4029466791393826,0.010523854069223574,0.0025724976613657625,0.02841440598690365,0.10231524789522918,0.45042095416276895,0.6055166374781086,491.37232323332165,1895.0,8552.0,3732.0,2284.0,1383.0,446.0,937.0,321.0,0.05042468264652612,-0.14569797204174048,0.12600862164253343,0.0,0.0,0.027827333302837626,901.0,388.0,513.0,0,73.0,3410.0,3438.0,376.0
06013360102,450.0,0.9649952252203038,0.15941117588615486,93.12357866708803,167.0,1259.0,0.039540852567077386,-0.0782851817334576,0.02174641331115591,0.0,0.0,0.06458325858419145,121.0,0,-18.0,245.0,199.0,2.0,31.0,9.0,4.0,7.0,186.0,76.0,0.004846499870547438,0.006620862906520982,0.017806977677491714,0.0,0.0,0.006898205481116984,0,21.0,7.294377299288821,5.497168225293201,7.37400185935016,50.65741367637102,2.3432633716993907,88784.65809072444,829.0,0.08225696804894629,0.00823045267489712,0.12757201646090535,0.037037037037037035,0.01646090534979424,0.02880658436213992,0.7654320987654321,0.02448210922787194,1524.3598740752088,1471.0,243.0,3461.0,1593.0,39.0,28.0,11.0,143.0,0.02246333214471413,-0.039377830281551486,0.0,0.0,0.0,0.0190598173307107,1554.0,1403.0,151.0,0,50.0,9861.0,5837.0,116.0
06075023400,564.0,4.502730672425889,11.896688408198926,227.61539990593468,187.0,408.0,0.04427628401223635,0.06150978564771668,0.03585219491839218,0.0,0.0,0.05023142334326002,482.0,0,-14.0,263.0,17.0,13.0,1093.0,392.0,62.0,62.0,714.0,963.0,0.06141025493864714,0.06942447676266288,0.062457309764336603,0.0,0.0,0.10642945599437631,0,324.0,6.85751406254539,7.8284363591575845,7.0587581525186645,46.90376569037657,2.7018828451882846,37919.979079497905,292.0,0.5073684210526316,0.0051792828685258965,0.43545816733067727,0.15617529880478087,0.024701195219123506,0.024701195219123506,0.2844621513944223,0.3072289156626506,210.98308318053998,950.0,2510.0,2583.0,1162.0,357.0,130.0,227.0,275.0,0.04319871566291178,-0.009844457570387872,0.05526693931690063,0.0,0.0,0.04498116890047726,805.0,340.0,465.0,0,118.0,4772.0,5210.0,206.0
06085504001,1155.0,5.3885478755236385,3.942579311437322,220.26113823017633,239.0,816.0,0.056588405769649665,0.04007455731593663,0.051133458326231465,0.0,0.0,-0.1901618169423415,577.0,0,53.0,0.0,36.0,9.0,111.0,12.0,306.0,109.0,512.0,790.0,0.05037809075963784,0.07443741582045732,0.030564215416590254,0.0,0.0,0.03153465362796335,0,96.0,7.322510433997394,7.010311867307229,7.38770923908104,43.73066841415465,3.0006553079947573,45679.05635648755,480.0,0.3813615333773959,0.008130081300813009,0.1002710027100271,0.01084010840108401,0.2764227642276423,0.0984643179765131,0.46251129177958444,0.24148606811145512,280.78065463099784,1513.0,1107.0,4579.0,1615.0,390.0,150.0,240.0,391.0,0.06142071936072185,0.01673557786965938,0.0,0.0,0.0,0.03850083100803562,1225.0,663.0,562.0,0,101.0,2475.0,2914.0,89.0
