blockgroup_id,density_hh,density_jobs,density_units,income_segment_1_hh,income_segment_6_hh,ln_total_hh,ln_total_jobs,ln_total_units,mean_hh_size,mean_income,ratio_households_to_units,ratio_jobs_to_units,sum_acres,total_hh,total_jobs,total_units,units_after_2000,units_before_1930,units_mf,units_own,units_rent,units_sf
060133040052,0.08161595752164989,0.1348014556682085,142.32149138687996,61.0,46.0,6.6280413761795325,7.129297548929372,6.881411303642535,2.3700384122919336,66532.70294494239,0.7751540041067762,1.280287474332649,9249.64194461879,755.0,1247.0,973.0,865.0,0.0,116.0,662.0,311.0,857.0
060855123111,0.8901048972044696,3.737424963649085,288.9879187313247,0.0,144.0,7.113142108707088,8.547334348328224,7.321849713788356,2.3143086816720255,67352.06591639871,0.8109715796430932,3.4051553205551883,1377.4892138596344,1227.0,5152.0,1512.0,853.0,22.0,532.0,1073.0,439.0,980.0
060855050011,0.6556367966264394,11.38881933595168,188.5088781045786,0.0,167.0,6.9363427358340495,9.790206866077162,7.141245122350491,3.014423076923077,102952.16346153847,0.8139350752177356,14.138558986539984,1566.9412828711643,1028.0,17857.0,1262.0,418.0,70.0,132.0,918.0,344.0,1130.0
060133020081,0.26104689478360976,0.04990602400274893,137.8952321681869,50.0,45.0,6.928537818164665,5.278114659230517,7.163946684342547,2.674550614947966,58144.32450331126,0.7894736842105263,0.15092879256965944,3906.343930850091,1020.0,195.0,1291.0,1033.0,23.0,285.0,836.0,455.0,1006.0
060816023001,0.4832166746203998,19.938344210570328,298.4471177320168,162.0,44.0,7.087573705557973,10.806693044861627,7.3901814282264295,2.483818770226537,52823.422330097084,0.7382716049382716,30.462345679012344,2474.0801510306756,1196.0,49349.0,1619.0,627.0,104.0,429.0,1017.0,602.0,1190.0
060855117051,0.1236597056082158,12.720592573729798,100.64972548311182,1.0,140.0,5.937536205082426,10.568363851129043,6.390240667065349,2.32987012987013,153181.4909090909,0.6342281879194631,65.24161073825503,3055.775836080319,378.0,38884.0,595.0,300.0,59.0,107.0,407.0,188.0,488.0
060855122002,0.027504620181629746,0.02544796840228266,129.23257613253452,1.0,120.0,7.0130157896396295,6.93537044601511,7.327123292259293,2.177248677248677,74335.79717813051,0.7297830374753451,0.6752136752136753,40355.8561452583,1110.0,1027.0,1520.0,1025.0,106.0,322.0,1106.0,414.0,1198.0
060411330001,0.007888348826877948,0.09210807306678073,115.45010179742444,76.0,18.0,6.418364935936212,8.874447967219979,7.253470382684527,1.6085578446909667,33207.55942947702,0.43312101910828027,5.057324840764331,77581.77599422762,612.0,7146.0,1412.0,939.0,268.0,415.0,759.0,653.0,997.0
060952521021,0.2011560033076049,1.0308722414828402,165.64575079371494,1.0,44.0,6.870053411798125,8.503297086224126,6.9411900550683745,1.9607438016528926,46872.42768595041,0.9303675048355899,4.7678916827853,4781.357892291801,962.0,4930.0,1033.0,35.0,213.0,422.0,483.0,550.0,611.0
060133031031,0.15042713620470077,0.2530577359544966,116.29383133615754,111.0,36.0,6.934397209928558,7.454141078146678,7.038783541388541,2.1561021759697256,37376.878902554396,0.9,1.5140350877192983,6819.577894960537,1026.0,1726.0,1139.0,501.0,52.0,174.0,769.0,370.0,965.0
060952529042,0.12500463769983447,1.0248211685527941,34.92385976510958,0.0,43.0,6.694562058521095,8.797397374012059,6.77078942390898,2.091358024691358,68113.91358024691,0.9254587155963303,7.587155963302752,6454.760480965489,807.0,6616.0,871.0,619.0,32.0,425.0,455.0,416.0,446.0
060133200011,0.15874463689787857,0.29933029319120275,99.24858259997993,75.0,10.0,6.297109319933935,6.930494765951626,6.634633357861686,2.6606822262118492,44872.24416517056,0.7122207621550591,1.342969776609724,3413.2885743514726,542.0,1022.0,760.0,322.0,21.0,88.0,531.0,229.0,672.0
060855087042,0.8378014922892978,24.598253155646017,220.2972019451272,0.0,93.0,6.728628613084702,10.107122033462112,7.057036981697891,2.0047281323877066,79797.86761229315,0.719207579672696,21.11627906976744,995.6561383393545,835.0,24516.0,1160.0,390.0,67.0,602.0,524.0,636.0,558.0
060133470002,0.16366368605526874,0.0876235944747957,63.73070024448025,139.0,193.0,6.776506992372183,6.152732694704104,6.896694331622712,2.1676040494938134,109443.92688413948,0.8857431749241659,0.474216380182002,5351.439634679727,876.0,469.0,988.0,165.0,103.0,73.0,860.0,128.0,915.0
060014371011,0.08084987561227981,2.0815674871587904,151.0439579163028,99.0,153.0,6.86484777797086,10.112126417647456,7.04315991598834,2.5756345177664977,90010.23350253807,0.8358078602620087,21.51877729257642,11835.75290472119,957.0,24639.0,1144.0,888.0,0.0,98.0,912.0,232.0,1046.0
060971543043,0.03773801856592366,0.004255781985015848,69.89628710087251,0.0,25.0,6.602587892189336,4.430816798843313,6.842683282238422,1.5503355704697988,37917.91946308725,0.7854855923159018,0.08858057630736393,19501.878740554406,736.0,83.0,936.0,138.0,185.0,75.0,665.0,271.0,861.0
060759809001,0.2165642341764283,15.157167744670664,59.92255517777432,16.0,22.0,5.231108616854587,9.474165107897397,5.53338948872752,1.528205128205128,72082.0,0.7351778656126482,51.45454545454545,857.8675812852433,186.0,13018.0,252.0,192.0,31.0,193.0,75.0,177.0,59.0
060952529031,0.039329799068317406,0.04022365813805189,17.480599643554935,1.0,27.0,6.270988431858299,6.293419278846481,6.073044534100404,1.6380597014925373,48979.477611940296,1.2165898617511521,1.2442396313364055,13423.935100299985,528.0,540.0,433.0,154.0,59.0,112.0,304.0,129.0,321.0
060133560022,0.04898491514969631,0.5559732581775915,67.75956530899688,33.0,34.0,6.095824562432225,8.522976436171964,6.210600077024653,1.761290322580645,54963.52688172043,0.8895582329317269,10.096385542168674,9042.600435893508,443.0,5028.0,497.0,254.0,18.0,119.0,357.0,140.0,378.0
060952529043,0.13520997081468272,0.029835063982582573,64.12825248108769,0.0,15.0,6.461468176353717,4.955827057601261,6.352629396319566,1.7963246554364471,41095.58958652374,1.113240418118467,0.2456445993031359,4724.982826191171,639.0,141.0,573.0,158.0,74.0,203.0,425.0,148.0,370.0
060855081021,1.91053473461824,15.573977933905917,377.5524720944941,1.0,295.0,7.160069207596126,9.257605564443297,7.410347097821024,2.2930232558139534,122587.32093023256,0.7779794313369631,6.341802782819117,672.1099815659549,1286.0,10483.0,1652.0,497.0,12.0,828.0,805.0,847.0,824.0
060014511011,0.06306744330683417,0.695720462831861,99.83602405679048,62.0,139.0,6.641182169740591,9.040737587590003,6.775366090936391,2.4359637774902976,102814.65976714101,0.8732876712328768,9.633561643835616,12128.871767246705,765.0,8439.0,875.0,344.0,0.0,184.0,684.0,191.0,691.0
060855121001,0.07008174637764955,0.2567783906513075,426.4637628815677,0.0,40.0,6.902742737158593,8.200562797008564,8.19863945529737,1.847068819031436,37485.2676295667,0.2733773377337734,1.0016501650165017,14182.436506328362,994.0,3642.0,3635.0,3098.0,71.0,1196.0,2074.0,1561.0,2439.0
060952523172,0.2543646137866899,0.30299029395459487,132.2574434715538,0.0,60.0,7.1808311990445555,7.355641102974253,7.351799869057777,2.997722095671982,79346.54062262719,0.8422065426555484,1.0032071840923669,5160.881522958541,1313.0,1564.0,1558.0,1176.0,0.0,126.0,1191.0,367.0,1432.0
060014506012,0.14020801061608998,0.13494379043728075,112.80506107979345,181.0,215.0,6.996681488176538,6.958448393297655,7.16703787691222,2.2601626016260163,103002.96296296296,0.8425925925925926,0.8109567901234568,7787.428030621271,1092.0,1051.0,1295.0,326.0,3.0,231.0,1051.0,244.0,1064.0
060971541002,0.03711204056138862,0.19534981708319615,33.91376383481456,1.0,13.0,6.51025834052315,8.169902647359145,6.576469569048224,1.9574155653450807,40253.236417033775,0.9345403899721448,4.919220055710307,18079.385498880612,671.0,3532.0,717.0,168.0,163.0,115.0,418.0,299.0,602.0
060952522014,0.16649678503462118,0.27407751025515137,127.10148442633347,0.0,105.0,7.254177846456518,7.752335163302291,7.227662498728654,2.4427966101694913,74122.322740113,1.026143790849673,1.6891793754538853,8485.65035607854,1413.0,2326.0,1376.0,397.0,45.0,30.0,1198.0,178.0,1346.0
060133553061,0.03242152031231367,0.03462065444202487,55.0328225991286,59.0,77.0,6.248042874508429,6.313548046277095,6.327936783729195,2.0550284629981026,83068.8045540797,0.9214285714285714,0.9839285714285714,15914.354833129883,516.0,551.0,559.0,208.0,34.0,60.0,405.0,154.0,499.0
060133270005,0.5020623038815304,17.113376963899164,198.47433242788733,105.0,18.0,6.642486801367256,10.170111960461874,6.779921907472252,1.7647058823529411,41592.96675191816,0.8704545454545455,29.670454545454547,1524.7070568292454,766.0,26110.0,879.0,145.0,0.0,787.0,756.0,123.0,92.0
060855122001,0.02773071094267791,0.014817937144942395,52.2366510862458,0.0,82.0,6.486160788944089,5.860786223465865,6.626717749249025,2.042962962962963,75571.09925925925,0.8675496688741722,0.46357615894039733,23619.02190834375,655.0,350.0,754.0,180.0,60.0,140.0,565.0,189.0,614.0
060411212002,1.030366395491926,12.107766309712492,217.08835839983982,187.0,77.0,6.9782137426306985,9.441293350181875,7.276556402718709,1.8926296633303004,65864.10373066424,0.7413554633471646,8.71161825726141,1039.4066016615352,1072.0,12597.0,1445.0,382.0,146.0,860.0,470.0,975.0,585.0
060133922002,0.6837148132854828,0.7923903843583943,204.3738257591476,191.0,115.0,7.377133712833954,7.52456122628536,7.604396348796338,2.5987654320987654,65952.01296296297,0.7962132536123567,0.9227703039362232,2336.2317945271147,1598.0,1852.0,2006.0,1548.0,14.0,543.0,1212.0,794.0,1463.0
060014501021,0.12288202123144486,1.0706610558012493,95.46917970544789,5.0,13.0,5.3471075307174685,7.507690077819904,5.973809611869261,2.4148471615720526,69527.1615720524,0.5318066157760815,4.633587786259542,1699.8183777051838,209.0,1821.0,392.0,345.0,0.0,137.0,172.0,220.0,255.0
060952524022,0.2124484210324954,1.1920716957934465,64.74580273138741,0.0,21.0,6.580639137284948,8.304247465078474,6.656726524178391,2.548563611491108,39987.56224350205,0.9254498714652957,5.19280205655527,3388.057901681798,720.0,4040.0,777.0,57.0,1.0,96.0,530.0,247.0,681.0
060855047001,0.12688484161661917,5.459204528858321,71.50175009787851,0.0,10.0,5.308267697401204,9.06519898630651,5.855071922202427,3.103448275862069,73279.60591133004,0.5759312320916905,24.77936962750716,1583.113574475025,201.0,8648.0,348.0,249.0,55.0,114.0,84.0,264.0,234.0
060133050003,0.2878129559497062,3.073842369542862,152.43064186141106,45.0,1.0,6.05443934626937,8.420682291035394,6.322565239927284,1.8866213151927438,29526.145124716553,0.7630161579892281,8.149012567324956,1475.653469603594,425.0,4539.0,556.0,221.0,92.0,262.0,206.0,350.0,294.0
060855031151,2.2541194451135182,1.1025487361033697,690.1993297336936,0.0,306.0,7.835974581721565,7.121252453244542,7.989899374942939,2.1574618096357225,79184.24363493928,0.856997627922738,0.4191799390037276,1120.9458691429897,2529.0,1237.0,2950.0,1731.0,40.0,1435.0,2356.0,594.0,1515.0
060014507521,0.36492386651328323,0.9923812334626674,222.3654760324953,90.0,407.0,7.3696007205264085,8.3696208269491,7.496652438168283,2.9400374765771393,129766.09681449094,0.8801331853496115,2.393451720310766,4345.112012770394,1586.0,4313.0,1801.0,1635.0,0.0,191.0,1477.0,324.0,1610.0
060952522011,0.3642239801646167,0.4645458109674186,101.10716191372677,0.0,103.0,7.176254532017143,7.419380582918691,7.188412736496954,2.3547400611620795,76918.67737003058,0.9871601208459214,1.2590634441087614,3587.451258506595,1307.0,1667.0,1323.0,926.0,19.0,11.0,1096.0,227.0,1312.0
060952521022,0.10008230153235939,0.8586640705043568,67.3586777630005,0.0,32.0,6.502790045915623,8.65084957622891,6.580639137284948,2.271641791044776,56720.850746268654,0.9237170596393898,7.925104022191401,6653.523225414272,666.0,5714.0,720.0,48.0,2.0,42.0,564.0,156.0,678.0
060971541004,0.010018632607965173,0.012047722756413814,12.746387251311532,0.0,24.0,6.163314804034641,6.34738920965601,6.2324480165505225,1.6960167714884695,49982.014675052415,0.931237721021611,1.119842829076621,47310.8456927099,474.0,570.0,508.0,159.0,75.0,70.0,294.0,214.0,438.0
060971543042,0.025269298801881054,0.005945717365148483,29.013386979279097,0.0,10.0,6.202535517187922,4.762173934797756,6.356107660695891,1.461847389558233,33687.21686746988,0.8559027777777778,0.2013888888888889,19508.84092852236,493.0,116.0,575.0,67.0,158.0,37.0,397.0,178.0,538.0
060133032031,1.7599854958609191,1.4086283914145028,306.65859050139517,452.0,274.0,7.919719760924575,7.697121317282625,8.11522197256233,2.648308135349172,75502.4380849532,0.8221225710014948,0.6579970104633782,1561.5128766500447,2750.0,2201.0,3344.0,1968.0,5.0,397.0,2536.0,808.0,2947.0
060411322003,0.004434896235605066,0.051617658103224454,61.14332504841724,32.0,16.0,5.749392985908253,8.200837258379849,6.678342114654332,1.723809523809524,39957.42857142857,0.3937106918238994,4.582389937106918,70575.62307566854,313.0,3643.0,794.0,532.0,41.0,222.0,366.0,428.0,572.0
060133032051,2.195425992036838,0.47484058022788456,276.34278271950444,527.0,69.0,7.564757012905729,6.035481432524756,7.691200097522863,1.7613168724279835,44131.661522633745,0.8807674737322978,0.19049794426678848,877.1894752968968,1928.0,417.0,2188.0,1418.0,0.0,78.0,1896.0,292.0,2110.0
060014511015,0.06762347855207303,0.421685775728927,42.0175627598199,23.0,122.0,6.1654178542314195,7.993957547573565,6.295266001439646,2.1104294478527605,116840.26584867075,0.8763837638376384,5.464944649446495,7023.187607181864,475.0,2962.0,541.0,446.0,24.0,60.0,444.0,97.0,481.0
060133010001,0.23572179028384388,0.14177782267529182,82.94972755437344,139.0,8.0,6.306275286948015,5.799092654460526,6.6450909695056435,1.7939068100358424,32419.428315412188,0.7113133940182055,0.42782834850455137,2319.5321805053795,547.0,329.0,768.0,95.0,83.0,138.0,553.0,215.0,630.0
060971526005,0.042909204281963244,0.018677483589737805,30.954017514346596,0.0,45.0,6.670766320845874,5.840641657373398,6.710523109452428,1.632111251580278,50417.57269279393,0.9598051157125457,0.4177831912302071,18363.358258007444,788.0,343.0,820.0,157.0,124.0,77.0,619.0,201.0,743.0
060014220001,1.0407250260839116,16.12408164184229,162.09648630314413,47.0,26.0,6.234410725718371,8.97297111339799,6.483107351457199,1.7038461538461538,51502.71153846154,0.7782874617737003,12.058103975535168,488.0821179877732,509.0,7886.0,653.0,432.0,141.0,396.0,284.0,369.0,257.0
060971540002,0.019418161928053474,0.018014984725793198,28.50844142191776,1.0,18.0,6.063785208687608,5.988961416889863,6.175867270105761,1.7367205542725173,35476.74364896074,0.8918918918918919,0.8274428274428275,22091.719258882196,429.0,398.0,480.0,119.0,111.0,81.0,288.0,192.0,399.0
060855118003,0.019501838005855976,0.006906155477303126,41.5152812240919,2.0,74.0,6.302618975744905,5.267858159063328,6.5337888379333435,1.9909747292418774,83725.90433212997,0.7921511627906976,0.2805232558139535,27945.083842781813,545.0,193.0,687.0,193.0,214.0,113.0,433.0,254.0,574.0
060855124011,0.21705339631498638,0.2541618566209869,72.12711004147764,7.0,63.0,6.954638864880987,7.112327444710911,7.0707241072602764,2.243970315398887,63270.948979591834,0.8895497026338148,1.0416312659303313,4822.697844748768,1047.0,1226.0,1176.0,363.0,99.0,180.0,771.0,405.0,996.0
060133551171,1.156955818711537,0.07874298944077632,317.89592557549673,43.0,650.0,7.718240951959316,5.036952602413629,7.86172707782398,3.1319596668128016,143251.2989916703,0.8659476117103235,0.05893682588597843,1942.0301171772683,2248.0,153.0,2595.0,2550.0,0.0,170.0,2289.0,306.0,2425.0
060014515012,1.0831411262794257,2.2284451345888012,183.89609107209756,201.0,199.0,7.048386408721883,7.769378609513984,7.109062135687172,2.2396907216494846,87474.99312714777,0.9403107113654947,1.9345870809484873,1060.7268351264931,1150.0,2366.0,1222.0,613.0,50.0,81.0,1070.0,152.0,1141.0
060014507431,0.5996702691568153,19.813917276764098,172.4749983571879,34.0,106.0,6.278521424165844,9.77446028679989,6.705639094860002,2.597122302158273,114112.96762589928,0.6511627906976745,21.51529987760098,886.1542035059281,532.0,17578.0,816.0,336.0,0.0,298.0,566.0,250.0,518.0
060133800003,1.1636011172312137,5.875336298136438,181.53524845384152,84.0,20.0,6.3080984415095305,7.92588031673756,6.437751649736401,1.900709219858156,40974.89361702128,0.8768,4.4272,469.9517650721794,548.0,2767.0,624.0,452.0,9.0,219.0,386.0,238.0,405.0
060855048051,6.6507965438636845,3.7164944949465686,569.9022751824093,1.0,88.0,7.3395376954076745,6.7580945044277305,7.567862605463882,2.075351213282248,57760.07024265645,0.7953488372093023,0.4444444444444444,230.40085399544338,1539.0,860.0,1934.0,1018.0,38.0,1632.0,1493.0,441.0,302.0
060552010051,0.04194374058006817,1.381487002238845,37.5924943761754,16.0,40.0,5.707110264748875,9.198470199405696,6.063785208687608,3.0130718954248366,94650.84967320261,0.6976744186046512,22.97906976744186,7151.437904943586,300.0,9881.0,429.0,395.0,0.0,90.0,325.0,104.0,339.0
060133150002,0.333703174013578,0.04834568952140176,99.92997033409401,84.0,64.0,6.745236349484362,4.820281565605037,6.9930151229329605,2.430715935334873,71915.77482678984,0.7796143250688705,0.11294765840220386,2543.1771793439852,849.0,123.0,1088.0,211.0,0.0,73.0,847.0,241.0,1015.0
060014060001,1.2295082031694358,9.108789567677137,142.15771204779324,84.0,22.0,6.107022887742254,8.107720061910534,6.327936783729195,1.8771929824561404,39746.929824561405,0.8,5.926785714285714,363.37333142238674,448.0,3319.0,559.0,119.0,290.0,398.0,116.0,443.0,161.0
060971501003,0.01227296153160942,0.0465455885472656,11.558145977448747,1.0,18.0,5.488937726156686,6.818924065275521,5.755742213586912,1.7418032786885247,56919.565573770495,0.7626582278481012,2.892405063291139,19635.662217126363,241.0,914.0,315.0,122.0,36.0,101.0,193.0,122.0,214.0
060014301021,0.04785371701992899,0.03118141869766046,129.81794057228439,185.0,106.0,6.811244378601293,6.3835066348840055,7.017506142941256,2.131891891891892,75386.84324324325,0.8127240143369175,0.5295698924731183,18952.59559263231,907.0,591.0,1115.0,197.0,0.0,123.0,935.0,180.0,992.0
060971514011,0.5388050643798978,0.1834692884093057,261.1368582671657,0.0,23.0,7.304515946460155,6.228511003591183,7.322510433997394,2.4536423841059603,45175.86821192053,0.9815059445178336,0.3342140026420079,2756.954774813065,1486.0,506.0,1513.0,1094.0,24.0,355.0,825.0,688.0,1158.0
