blockgroup_id,density_hh,density_jobs,density_units,income_segment_1_hh,income_segment_6_hh,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,ratio_households_to_units,ratio_jobs_to_units,sum_acres,total_hh,total_jobs,total_units,units_mf_own,units_mf_rent,units_sf_own,units_sf_rent
060952535001,0.03037420588703422,0.020198020030869943,459.1306493022197,3.0,61.0,7.921535632133549,7.513709247839705,7.957177323459475,37.67725812209925,1.420564084255623,25368.63048911103,0.056768558951965066,0.2903930131004367,0.03056768558951965,0.19596069868995633,0.04475982532751092,0.32532751091703055,0.9646358543417367,0.6414565826330533,90700.95975645314,2755.0,1832.0,2855.0,134.0,120.0,2057.0,544.0
060855135001,0.007206774523455759,0.0014599017508912218,1461.6480655538996,1.0,32.0,7.908754738783246,6.313548046277095,9.25167423546916,20.755445832123147,1.3023525994772,18112.24019750218,0.04900181488203267,0.06533575317604355,0.02722323049001815,0.3720508166969147,0.050816696914700546,0.33212341197822143,0.2609863749760123,0.05286893110727307,377421.6585204331,2720.0,551.0,10421.0,1313.0,2389.0,4541.0,2178.0
060952533001,0.02195370165082305,0.01732056545337472,143.88414375835484,0.0,26.0,7.266827347520591,7.029972911706386,7.502738210754851,17.2400548696845,1.5253772290809329,23261.522633744855,0.06288751107174491,0.3312666076173605,0.022143489813994686,0.053144375553587246,0.03454384410983171,0.3649247121346324,0.7892995035852178,0.6227247655819085,65181.62946086595,1431.0,1129.0,1812.0,277.0,391.0,757.0,387.0
060952533002,0.04179302624920927,0.13277165962513307,534.2081078279792,0.0,17.0,7.5196924041165385,8.675222055641147,8.598588829620232,14.140219560878243,1.2749500998003993,20126.09780439122,0.0780529461998292,0.16840307429547396,0.12228864218616567,0.07053800170794193,0.04269854824935952,0.17198975234842015,0.33978613569321536,1.079461651917404,44097.26627558156,1843.0,5855.0,5423.0,783.0,1237.0,2248.0,1155.0
060952527026,0.011827204916158945,0.0060848652209199335,80.21205381594258,0.0,6.0,6.376726947898627,5.713732805509369,6.343880434126331,23.614173228346456,1.8551181102362204,37015.92598425197,0.009933774834437087,0.1390728476821192,0.0695364238410596,0.5529801324503312,0.016556291390728478,0.1456953642384106,1.031634446397188,0.5307557117750439,49630.33759507371,587.0,302.0,568.0,35.0,45.0,329.0,159.0
060014511013,0.009101382677038887,0.00931787608039376,66.82079110373252,30.0,72.0,6.958448393297655,6.981934677156389,6.90875477931522,20.240366972477066,1.4697247706422019,43353.706422018346,0.041821561338289966,0.10130111524163568,0.011152416356877323,0.24535315985130113,0.023234200743494422,0.4972118959107807,1.04995004995005,1.074925074925075,115475.95963290057,1051.0,1076.0,1000.0,106.0,157.0,498.0,239.0
060971543041,0.005073618299999621,0.001473343305458405,26.622563435953836,0.0,28.0,6.821107472256465,5.58724865840025,6.478509642208569,16.51764705882353,1.348663101604278,29320.235294117647,0.022556390977443608,0.3007518796992481,0.03383458646616541,0.10526315789473684,0.09022556390977443,0.34210526315789475,1.4070660522273426,0.40860215053763443,180540.7644445323,916.0,266.0,650.0,77.0,66.0,339.0,168.0
060133551121,0.01594848011545954,0.3104204170435369,95.76991048821853,73.0,93.0,6.86484777797086,9.832421104102268,6.9726062513017535,26.681592039800996,1.4597014925373135,54984.82587064677,0.08369571052772856,0.10200246953347292,0.034895581682503896,0.11118269179148547,0.06930799377248081,0.29306920062275194,0.8969072164948454,17.457357075913777,60004.71797887745,957.0,18627.0,1066.0,96.0,133.0,642.0,195.0
060014415031,0.08744347664041242,3.009504239860725,516.8229891908541,154.0,220.0,7.418780882750793,10.956736299452707,7.652070746116482,33.29266895761741,2.2714776632302405,80036.79266895761,0.0299626774564861,0.400292999407025,0.10612508284209425,0.09499808155150162,0.03618891485576756,0.32195053890962366,0.7914489311163896,27.23895486935867,19051.30743341751,1666.0,57338.0,2104.0,358.0,259.0,1012.0,475.0
060552018001,0.0036863366166837446,0.021917182380037096,29.746627088873744,82.0,20.0,6.345636360828595,8.126813720726114,6.410174881966167,29.835376532399298,1.6742556917688267,33594.010507880914,0.06177948566361218,0.1188294413242684,0.025716819391073013,0.08454034880283771,0.08720070942950044,0.25096068578185043,0.9358552631578947,5.564144736842105,154352.78240413556,569.0,3383.0,607.0,69.0,32.0,361.0,145.0
060952529034,0.028203633984510874,0.012346655220687165,84.9714282622719,0.0,41.0,6.838405200847344,6.013715156042801,6.695798917058491,21.571278825995808,1.4685534591194969,32376.394129979035,0.014705882352941176,0.5882352941176471,0.02696078431372549,0.04656862745098039,0.06372549019607843,0.19117647058823528,1.1520395550061804,0.5043263288009888,33044.38700622211,932.0,408.0,808.0,97.0,118.0,460.0,133.0
060952508011,0.06502457512588757,0.3080619722548238,129.83299745755735,1.0,37.0,6.408528791059498,7.962763930168115,6.48768401848461,36.52836304700162,1.6952998379254458,52880.92382495948,0.33786137234413094,0.2448624172762104,0.008011145942180425,0.01671891327063741,0.02159526297457332,0.36816440264716127,0.9223744292237442,4.36986301369863,9318.553396954676,606.0,2871.0,656.0,99.0,35.0,408.0,114.0
060971506122,0.02104315136039667,0.15140168247925037,33.317511480611756,0.0,50.0,6.790097235513905,8.76248954737158,6.75110146893676,32.19642857142857,1.7633928571428572,53922.271205357145,0.008295507904210362,0.3823759586789795,0.10971983095946157,0.07121615276256064,0.06683362028486461,0.3401158240726248,1.03859649122807,7.472514619883041,42198.00264896735,888.0,6389.0,854.0,137.0,222.0,213.0,282.0
060133150001,0.06364060169339132,1.8515100475712918,186.6295830491103,21.0,8.0,6.159095388491933,9.527556974530281,6.456769655572163,25.890873015873016,1.625,33709.00793650794,0.09124672298281386,0.22822604136323915,0.07129332944946111,0.054981066122924555,0.02417710457325954,0.3976114185843286,0.7409733124018838,21.55729984301413,7415.648922868594,472.0,13732.0,636.0,61.0,75.0,362.0,138.0
060133040021,0.04202552155217062,0.0983988566907801,118.03977629971496,70.0,11.0,6.76619171466035,7.616283561580384,6.872128101338986,22.379005524861878,1.7337016574585635,29246.24309392265,0.039901477832512314,0.2911330049261084,0.025123152709359605,0.07044334975369458,0.05714285714285714,0.24630541871921183,0.8984455958549222,2.1036269430051813,20629.321004433066,867.0,2030.0,964.0,124.0,151.0,457.0,232.0
060855052023,0.31625984893753273,20.18352119387832,361.4215423226524,0.0,30.0,6.492239835020471,10.646804897008648,7.215975002651466,26.522627737226276,2.191240875912409,47153.83941605839,0.025180112704187175,0.4461326295265949,0.05768361984925221,0.050526666191121575,0.050098675606914424,0.36086739425065983,0.4842027920646583,30.90154298310066,2082.7295730516994,659.0,42057.0,1360.0,201.0,478.0,412.0,269.0
060855117071,0.05245659520837804,0.05217033820860517,180.69182356650765,0.0,265.0,7.2909747781429814,7.285506548522785,7.47477218239787,39.7130376344086,1.8951612903225807,83686.94153225806,0.02400548696844993,0.1721536351165981,0.019890260631001373,0.10425240054869685,0.043209876543209874,0.5192043895747599,0.8315371525808282,0.8269994327850255,27945.91485744503,1466.0,1458.0,1762.0,326.0,173.0,985.0,278.0
060971541003,0.009070822372222346,0.004806394873331652,33.007424637726494,0.0,38.0,6.456769655572163,5.823045895483019,6.508769136971681,28.739938080495357,1.588235294117647,47479.17956656347,0.01483679525222552,0.7240356083086054,0.011869436201780416,0.02373887240356083,0.04154302670623145,0.14540059347181009,0.9478390461997019,0.5022354694485842,70113.92165777912,636.0,337.0,670.0,50.0,54.0,438.0,128.0
060855046021,0.05762315311983275,2.5331506672851445,260.65195133469945,0.0,49.0,6.70196036600254,10.484053768176494,7.10002716662926,32.57553956834533,2.176258992805755,49350.98321342926,0.0032176832680470063,0.32865137101287073,0.0487129266927812,0.060464465584778956,0.02565752658086178,0.5283156127588137,0.6707920792079208,29.488448844884488,14107.912060214585,813.0,35740.0,1211.0,211.0,217.0,474.0,309.0
060133780001,0.32425226714630706,0.8939726160479511,315.94624568205154,144.0,32.0,6.904750769961838,7.918264686095274,7.154615356913663,37.86614936954413,1.5926285160038798,41868.21629485936,0.008375819373634377,0.5160233066278223,0.08302986161689731,0.06773488710852149,0.045884923525127456,0.27312454479242537,0.778125,2.1453125,3070.6824550392153,996.0,2746.0,1279.0,213.0,349.0,349.0,368.0
060133551071,0.06501109676791327,0.0221176896496341,190.82242764932525,105.0,41.0,7.177018765909899,6.100318952020064,7.319202458767848,35.10666666666667,2.0555555555555554,50870.2962962963,0.0651685393258427,0.10561797752808989,0.029213483146067417,0.10561797752808989,0.1146067415730337,0.3887640449438202,0.8667992047713717,0.29489728296885354,20118.642107708198,1308.0,445.0,1508.0,199.0,126.0,960.0,223.0
060816138004,0.019254636104142294,0.06272146649931791,52.59071795363607,56.0,69.0,6.945051063725834,8.125335086714289,6.953684210870537,24.51115241635688,1.4024163568773234,47837.35130111524,0.06394316163410302,0.10094730609828301,0.021610420367081114,0.09650680876258141,0.051213735938425105,0.25725281231497926,0.9904489016236867,3.226361031518625,53856.15909618815,1037.0,3378.0,1046.0,118.0,136.0,481.0,311.0
060133552001,0.09885939525333724,0.055978742738088436,126.87010255107262,37.0,15.0,6.453624998892692,5.886104031450156,6.925595197110468,30.79788838612368,2.090497737556561,50763.10708898944,0.022284122562674095,0.04456824512534819,0.022284122562674095,0.45403899721448465,0.15877437325905291,0.2785515320334262,0.6227897838899804,0.3526522593320236,6412.148678234483,634.0,359.0,1017.0,125.0,453.0,157.0,282.0
060855046011,0.13245421710946748,6.814874592676633,348.37434016883316,0.0,13.0,6.447305862541213,10.386376557609095,7.142036574706802,28.05580693815988,1.546003016591252,35508.09954751131,0.008576541000802122,0.054328376627383226,0.13244277164188314,0.043653976676744616,0.04615289689640279,0.7107114209909299,0.49841772151898733,25.643987341772153,4755.36045230129,630.0,32414.0,1263.0,410.0,276.0,383.0,194.0
060133560024,0.06104372801177572,0.04640291316653317,81.78513690251006,90.0,135.0,6.917705609835305,6.643789733147672,6.922643891475888,35.5174081237911,1.8384912959381043,67668.46518375241,0.06649282920469361,0.14732724902216426,0.03911342894393742,0.05345501955671447,0.10299869621903521,0.23859191655801826,0.994088669950739,0.7556650246305419,16528.13465254543,1009.0,767.0,1014.0,35.0,67.0,790.0,122.0
060014507013,0.018681187668460157,0.025598991942685605,52.73308236702857,135.0,267.0,7.090076835776092,7.404887575616125,7.191429330036379,41.22981878088962,2.4077429983525533,101138.02388797364,0.017650639074863056,0.3797930614729154,0.07912355447352404,0.033475349969567865,0.07303712720632989,0.37492391965916005,0.9028614457831325,1.2371987951807228,64181.21481840241,1199.0,1643.0,1327.0,33.0,41.0,1086.0,167.0
060750601001,0.7924394996702097,3.7338001488220405,152.91134439530836,52.0,332.0,7.088408778675395,8.637816633739975,7.133295954896068,33.99499582985821,2.156797331109258,127625.5079232694,0.010638297872340425,0.044326241134751775,0.040070921985815605,0.03900709219858156,0.2148936170212766,0.6129432624113476,0.9553072625698324,4.501197126895451,1509.525409823913,1197.0,5640.0,1252.0,33.0,843.0,52.0,324.0
060952535004,0.014856651592850828,0.008744986718014046,50.56337737829596,1.0,19.0,6.6293632534374485,6.100318952020064,6.421622267806518,30.447164948453608,1.675257731958763,27673.76288659794,0.006741573033707865,0.4337078651685393,0.03146067415730337,0.09662921348314607,0.02247191011235955,0.39101123595505616,1.2292682926829268,0.7235772357723578,50885.29798411608,756.0,445.0,614.0,74.0,48.0,347.0,145.0
060855126021,0.10122391262796943,0.7641791393543065,688.4768398783416,1.0,4.0,7.051855622955894,9.072571442231286,8.057694194815587,23.4,1.7066147859922178,22106.701167315176,0.0035583103764921945,0.3272497704315886,0.05303030303030303,0.43399908172635443,0.03317263544536272,0.13992194674012856,0.3654211526282457,2.7587080430652313,11399.468229689192,1154.0,8712.0,3157.0,435.0,717.0,1252.0,753.0
060133010003,0.04596477076872145,0.030162421200211485,95.9820381359568,120.0,30.0,6.598509028614515,6.1779441140506,6.848005274576363,33.7010582010582,1.9206349206349207,39383.28042328043,0.0997920997920998,0.1288981288981289,0.035343035343035345,0.0893970893970894,0.079002079002079,0.3659043659043659,0.778131634819533,0.5106157112526539,15945.995660833338,733.0,481.0,941.0,150.0,103.0,458.0,230.0
060952523051,0.07978852744422087,0.363447740926996,64.68548787015906,0.0,68.0,6.683360945766275,8.19863945529737,6.6895992691789665,36.12919254658385,2.229813664596273,69105.76894409939,0.01733149931224209,0.1749656121045392,0.2861072902338377,0.10371389270976616,0.17881705639614856,0.23218707015130674,0.9925373134328358,4.5211442786069655,10000.437870348862,798.0,3635.0,803.0,171.0,117.0,310.0,205.0
060133040052,0.08972350297082042,0.15101654656654956,142.32149138687996,62.0,46.0,6.722629794855448,7.242797922793756,6.881411303642535,31.225204200700116,2.1435239206534424,58145.94049008168,0.02290622763063708,0.6299212598425197,0.012884753042233358,0.03793843951324266,0.025053686471009307,0.1639226914817466,0.8521560574948666,1.4342915811088295,9249.64194461879,830.0,1397.0,973.0,56.0,60.0,606.0,251.0
060855123111,0.9278273541357104,3.845514311394371,288.9879187313247,0.0,140.0,7.154615356913663,8.57583938684897,7.321849713788356,38.729150726855394,2.1247130833970926,60007.07727620505,0.05640445199019053,0.3216374269005848,0.2914544425580079,0.09300132050556499,0.029239766081871343,0.1801546877947557,0.845340383344349,3.5036351619299406,1377.4892138596344,1279.0,5301.0,1512.0,349.0,183.0,724.0,256.0
060855050011,0.654361238656349,11.459612803291696,188.5088781045786,0.0,162.0,6.934397209928558,9.796403329926454,7.141245122350491,41.803073967339095,2.8856868395773296,96211.46013448607,0.02771593944790739,0.3384906500445236,0.06784283170080142,0.08142252894033838,0.03383793410507569,0.44451246660730187,0.8123515439429929,14.226444972288203,1566.9412828711643,1026.0,17968.0,1262.0,79.0,53.0,839.0,291.0
060133020081,0.28280080268224395,0.05272123561316041,137.8952321681869,54.0,46.0,7.0085051820822795,5.332718793265369,7.163946684342547,29.99128160418483,2.4333042720139493,51707.63818657367,0.09223300970873786,0.1262135922330097,0.009708737864077669,0.05339805825242718,0.18446601941747573,0.48058252427184467,0.8552631578947368,0.15944272445820434,3906.343930850091,1105.0,206.0,1291.0,151.0,134.0,685.0,321.0
060816023001,0.5183670514531546,20.331462792849297,298.4471177320168,157.0,49.0,7.157735484249907,10.826217508039184,7.3901814282264295,37.27245508982036,2.280688622754491,47643.76497005988,0.04043956917451612,0.2937482611978856,0.18802909264337667,0.08531059973768929,0.07901116807758038,0.29412582965700884,0.7919753086419753,31.062962962962963,2474.0801510306756,1283.0,50322.0,1619.0,226.0,203.0,791.0,399.0
060855117051,0.13314682587974558,12.75755962858093,100.64972548311182,1.0,143.0,6.0112671744041615,10.571265641745532,6.390240667065349,38.78450363196126,2.1864406779661016,141119.84019370461,0.06377413647203631,0.11290612098366541,0.005872246583070492,0.012077852142472497,0.04218273200502603,0.760289253019463,0.6828859060402684,65.43120805369128,3055.775836080319,407.0,38997.0,595.0,45.0,62.0,362.0,126.0
060855122002,0.03008162964008875,0.027355946559026345,129.23257613253452,1.0,117.0,7.102499355774649,7.007600613951853,7.327123292259293,31.298952457695407,1.9669621273166802,63741.01047542305,0.012681159420289856,0.14764492753623187,0.022644927536231884,0.03985507246376811,0.02355072463768116,0.6838768115942029,0.7981591058514136,0.7258382642998028,40355.8561452583,1214.0,1104.0,1520.0,142.0,180.0,964.0,234.0
060411330001,0.009022621207213338,0.12724473793944296,115.45010179742444,77.0,18.0,6.55250788703459,9.19755903761145,7.253470382684527,24.80110497237569,1.5165745856353592,28701.201657458565,0.08042949756888168,0.13989059967585088,0.04376012965964344,0.11132495948136142,0.06574149108589951,0.28271880064829824,0.4953998584571833,6.986553432413305,77581.77599422762,700.0,9872.0,1412.0,157.0,258.0,602.0,395.0
060952521021,0.2074290595438088,1.0367270939699638,165.64575079371494,1.0,48.0,6.900730664045172,8.508959386489133,6.9411900550683745,37.379,1.885,43576.32,0.03771682129891085,0.3237192416296894,0.12888261395724082,0.04780153287615974,0.10810810810810811,0.3481242436466317,0.9593810444874274,4.794970986460348,4781.357892291801,992.0,4958.0,1033.0,189.0,233.0,294.0,317.0
060133031031,0.1647954201696722,0.28648598844443013,116.29383133615754,108.0,36.0,7.025538314638521,7.5781454724194655,7.038783541388541,28.774720550300945,1.9630266552020637,32632.24505588994,0.026100307062436028,0.5046059365404298,0.016888433981576252,0.08034800409416581,0.03326509723643808,0.22210849539406347,0.9859649122807017,1.7140350877192982,6819.577894960537,1124.0,1954.0,1139.0,68.0,106.0,701.0,264.0
060952529042,0.12965165025373165,1.0294681811066912,34.92385976510958,0.0,48.0,6.731018100482083,8.801920904041582,6.77078942390898,34.82002383790226,2.0095351609058403,63446.09058402861,0.006169124285284382,0.4839000902798676,0.17393921155582306,0.10999097201324105,0.03295215167017755,0.18853445681613,0.9598623853211009,7.621559633027523,6454.760480965489,837.0,6646.0,871.0,220.0,205.0,235.0,211.0
