tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_prop_obs_growth_13_18,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_sim_growth_13_18,hh_sim_growth_year,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,prop_hh_rent,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sim_growth_13_18,units_sim_growth_year
06095253500,1048.0,0.02952755199233681,0.02369217829693913,759.3198127085773,1205.0,0.28530974457082786,0.45902564313548017,0.0,0.0,-1.942851942851943,0,427.0,309.0,0.01970484815788366,0.02657757862312196,0.0,0.0,0.460291691930552,0,706.0,0.2498812351543943,0.11253091508656224,142578.7007704739,4210.0,3378.0,7786.0,4852.0,1394.0,0.21897821685126917,1.222504697689842,0.0,0.0,0.21690072122348777,0,569.0
06095253300,703.0,0.01616048540844644,0.023591014373145484,678.0922515863341,183.0,0.04332919772320456,0.0105793362054272,0.0,0.0,-3.8493038493038494,0,846.0,2747.0,0.17517546242623436,0.07760652957951614,0.0,0.0,0.28034763106251753,0,430.0,0.3363533408833522,0.3715272978576365,109278.89573644752,1766.0,2578.0,3569.0,7235.0,214.0,0.03361645509768408,0.0,0.0,0.0,2.3676105088208836,0,6211.0
06001451101,1650.0,0.019194228307047718,0.18860703741528248,295.6514677140679,289.0,0.06842698438254709,0.15398811587899588,0.0,0.0,-1.3013013013013013,0,286.0,5561.0,0.3546234971067671,0.30298439630359036,0.0,0.0,0.21515050755960646,0,330.0,0.19677790563866512,0.19892150988615936,135822.07934052573,2607.0,25617.0,6518.0,3338.0,516.0,0.08105649920749992,0.614568365203935,0.0,0.0,0.3316408215543662,0,870.0
06097154304,389.0,0.0073376866774736635,0.001862888796453587,125.53223751610545,253.0,0.05990320778126095,0.07346761253768888,0.0,0.0,-2.3523523523523524,0,517.0,127.0,0.008098756362625322,0.008504825159399028,0.0,0.0,0.02673082063619353,0,41.0,0.29608938547486036,0.11800092549745488,219551.48411360907,1611.0,409.0,2687.0,2161.0,316.0,0.049639251452655,0.0,0.0,0.0,0.09415549761371086,0,247.0
06095252702,1841.0,0.04786921508142894,0.04229392848632994,423.12374801684587,463.0,0.10962523795543012,0.10050369395155839,0.0,0.0,-0.728000728000728,0,160.0,713.0,0.04546782115395162,0.05873644875709953,0.0,0.0,0.02868673434128086,0,44.0,0.3440948099713935,0.20510948905109488,51118.44837726039,2447.0,2162.0,6547.0,2740.0,552.0,0.08671160380337202,0.0,0.0,0.0,0.10711617339859414,0,281.0
06095252903,727.0,0.03530206449176018,0.01959246767958436,118.97704257787605,107.0,0.025334558231600482,0.029974785915377063,0.0,0.0,-1.8609518609518612,0,409.0,601.0,0.038325610818408025,0.0007973273586936588,0.0,0.0,0.044986015217008624,0,69.0,0.2063572149344097,0.1721311475409836,56144.02524426345,1982.0,1100.0,4163.0,2196.0,328.0,0.05152428631794569,0.0,0.0,0.0,0.19631611850632025,0,515.0
06085513500,274.0,0.0029595545851259807,0.0011711039629594302,1461.6480655538996,115.0,0.027228730809664068,0.017632227009045334,0.0,0.0,-3.348803348803349,0,736.0,72.0,0.004591420929992309,0.0005315515724624392,0.0,0.0,0.08540823178881347,0,131.0,0.1656222023276634,0.3552442184051435,377421.6585204331,1117.0,442.0,3096.0,10421.0,170.0,0.026704660591618194,0.0,0.0,0.0,3.7833737401460747,0,9925.0
06097154100,642.0,0.012243464970304978,0.03218621264428521,99.9752219218054,187.0,0.04427628401223635,0.01645674520844231,0.0,0.0,-1.6016016016016015,0,352.0,1620.0,0.10330697092482696,0.07920118429690344,0.0,0.0,0.05150572756729973,0,79.0,0.2879133409350057,0.16967509025270758,143260.0986938021,1754.0,4611.0,3583.0,2216.0,307.0,0.048225475303686975,0.0,0.0,0.0,0.18602381714773647,0,488.0
06081613800,689.0,0.01765728298168174,0.022229644636575292,141.4028844811202,186.0,0.044039512439978404,0.04584379022351786,0.0,0.0,-2.002002002002002,0,440.0,743.0,0.047380913208115084,0.001328878931156098,0.0,0.0,0.42834510141412563,0,657.0,0.3236880823933301,0.18469462840323767,115476.42987402578,2039.0,2567.0,3889.0,2718.0,213.0,0.033459368858909856,0.0,0.0,0.0,0.2790357257216047,0,732.0
06013355112,918.0,0.03271414091199489,0.12309704255879672,120.97134379970791,479.0,0.11341358311155729,0.04290508572201031,0.0,0.0,-0.4413504413504413,0,97.0,384.0,0.024487578293292317,0.0,0.0,0.0,4.351256022584284,0,6674.0,0.10483870967741936,0.08987485779294653,64436.96643817676,2108.0,7932.0,4722.0,2637.0,276.0,0.04335580190168601,0.0,0.0,0.0,0.19784090389277706,0,519.0
06013356002,1012.0,0.0814157503133347,0.09127737640762594,302.7359348660733,242.0,0.057298720486423524,0.0211586724108544,0.0,0.0,-0.8008008008008007,0,176.0,122.0,0.007779907686931413,0.0039866367934682945,0.0,0.0,1.3665317086210156,0,2096.0,0.19671361502347418,0.20232732732732733,26162.01400592064,2130.0,2388.0,5204.0,2664.0,354.0,0.055608528526075535,0.024317453299436277,0.0,0.0,0.22604943354222895,0,593.0
06095252904,813.0,0.14291156161786986,0.4975358743144263,112.34217810400222,472.0,0.11175618210575164,0.11578495735939769,0.0,0.0,-0.7598507598507599,0,167.0,5670.0,0.36157439823689436,0.2511581179885025,0.0,0.0,0.07236880708823128,0,111.0,0.2905852417302799,0.32609744331886154,13749.76228483318,1965.0,6841.0,4399.0,2073.0,1062.0,0.1668255855782266,0.21443572454957444,0.0,0.0,0.047268346980162544,0,124.0
06041133000,575.0,0.013549474699476089,0.043240289476491674,358.48679100198143,199.0,0.04711754287933174,0.04349282662231182,0.0,0.0,-1.4332514332514332,0,315.0,723.0,0.04610551850533944,0.05049739938393173,0.0,0.0,1.8568140773629067,0,2848.0,0.37492642731018244,0.2632832975935192,125392.31502943022,1699.0,5422.0,3141.0,4197.0,326.0,0.05121011384039724,0.0,0.0,0.0,0.8531174237226111,0,2238.0
06013315000,696.0,0.11437090961423108,1.1087652185779977,286.5595533832043,288.0,0.06819021281028914,0.0423173448217088,0.0,0.0,-0.08645008645008645,0,19.0,7820.0,0.49867932878527577,0.6306859407266842,0.0,0.0,0.24253329943082913,0,372.0,0.22651448639157157,0.12122969837587007,9958.826102212579,1139.0,11042.0,2912.0,1724.0,164.0,0.025762143158972847,0.06410964960760474,0.0,0.0,0.20203406370553345,0,530.0
06055201800,275.0,0.00499284520573486,0.006315532121812592,45.723675431795506,120.0,0.028412588670953812,0.03408897221748764,0.0,0.0,-0.5141505141505142,0,113.0,63.0,0.0040174933137432705,0.012225686166636102,0.0,0.0,0.43812466993956223,0,672.0,0.2100238663484487,0.18570102135561745,167840.1723805617,838.0,1060.0,1655.0,1077.0,198.0,0.031103075277296485,0.05526693931690063,0.0,0.0,0.023634173490081272,0,62.0
06013301000,542.0,0.08468726808632612,0.035628118232443495,234.27676526805547,350.0,0.08287005029028195,0.079345021540704,0.0,0.0,-0.3003003003003003,0,66.0,142.0,0.009055302389707054,0.01514921981517952,0.0,0.0,0.17016449234259784,0,261.0,0.19794188861985473,0.32642706131078225,19507.064489505443,1652.0,695.0,3471.0,2365.0,728.0,0.11435878182763555,0.20559301425887036,0.0,0.0,0.10216062089260937,0,268.0
06095252201,1753.0,0.141574397859896,0.1858682699456518,245.11859932044015,398.0,0.09423508575866348,0.030562526815678573,0.0,0.0,-1.0192010192010192,0,224.0,3143.0,0.20042827754119205,0.11800444908666151,0.0,0.0,0.04303010151192129,0,66.0,0.13545202098117864,0.018753781004234724,22892.557192489978,3241.0,4255.0,8012.0,3306.0,463.0,0.07273092855246602,0.0,0.0,0.0,0.01944101367732492,0,51.0
06001441503,1352.0,0.10030696722607102,2.9454772034898227,610.8113005484363,261.0,0.06179738035932454,0.19806868340160924,0.0,0.0,-0.4459004459004459,0,98.0,33080.0,2.109502838390911,1.4253555415580308,0.0,0.0,0.3266375887495844,0,501.0,0.22483046426708397,0.24350523458704926,19111.334466722346,1917.0,56292.0,5316.0,2579.0,565.0,0.08875372490743692,0.9859621974135072,0.0,0.0,0.21270756141073144,0,558.0
06001450701,2076.0,0.040384804494556704,0.039716030916174885,167.47134533437486,468.0,0.11080909581671985,0.04466830842291484,0.0,0.0,-0.23660023660023657,0,52.0,667.0,0.04253441333756764,0.0135545650977922,0.0,0.0,0.12517847712558922,0,192.0,0.12758750470455402,0.06554621848739496,65792.07286637046,2657.0,2613.0,7576.0,2975.0,854.0,0.13415164791318784,0.0,0.0,0.0,0.10673497705197994,0,280.0
06013378000,266.0,0.4269239708289687,1.5952187775991935,453.45488701213367,269.0,0.06369155293738812,0.03467671311778915,0.0,0.0,-0.0091000091000091,0,2.0,3022.0,0.19271213958939942,0.24424794754649085,0.0,0.0,0.010431539760465769,0,16.0,0.4381443298969072,0.47277332207682565,4089.7211665340533,1746.0,6524.0,2981.0,2369.0,288.0,0.045240836766976704,0.0,0.0,0.0,0.16620160712379733,0,436.0
06097150612,911.0,0.04069414303177591,0.14391034764990782,161.79064517732218,246.0,0.058245806775455315,0.04114186302110578,0.0,0.0,-0.5915005915005915,0,130.0,5705.0,0.36380633896675174,0.5055055454117797,0.0,0.0,0.11279102366003613,0,173.0,0.2922636103151863,0.20706006322444678,42880.86368196577,1745.0,6171.0,4166.0,1898.0,245.0,0.03848612849968504,0.0,0.0,0.0,0.0705213241236296,0,185.0
06095250801,480.0,0.1530854513474404,0.31457065311175,244.5574295860522,298.0,0.07055792853286863,0.0634760172325632,0.0,0.0,-0.1729001729001729,0,38.0,1535.0,0.0978865434380305,0.016743874532566833,0.0,0.0,0.031294619281397304,0,48.0,0.43004115226337447,0.5867224880382775,9524.092506288827,1458.0,2996.0,2839.0,1672.0,0.0,0.0,0.013264065436056151,0.0,0.0,0.02744613695622341,0,72.0
06013355200,1700.0,0.29794447382796757,0.09299157442270937,392.8436220309803,1070.0,0.2533455823160048,0.11754818006030221,0.0,0.0,-0.15015015015015015,0,33.0,199.0,0.012690177292617634,0.027374905981815623,0.0,0.0,0.018255194580815093,0,28.0,0.40115761353517365,0.295417614559636,7538.317362102964,2246.0,701.0,6866.0,3077.0,1292.0,0.20295542049629825,0.24759588813971484,0.0,0.0,0.2081332052513609,0,546.0
06095252202,2323.0,0.23217295748376227,0.2199691874927274,296.0401424201155,413.0,0.09778665934253271,0.16104100668261404,0.0,0.0,-0.21840021840021842,0,48.0,1222.0,0.07792661633959169,0.1977371849560274,0.0,0.0,0.026078849401164422,0,40.0,0.15444516547696302,0.03468566119541654,13274.586469509693,3082.0,2920.0,9026.0,3229.0,562.0,0.08828246619111425,0.39128993036365645,0.0,0.0,0.021728191757010202,0,57.0
06013303103,2985.0,0.426989133980449,0.675574575669095,561.6139107887976,1121.0,0.26542093250116017,0.11872366186090524,0.0,0.0,-1.132951132951133,0,249.0,3116.0,0.19870649469244497,0.1435189245648586,0.0,0.0,0.16886054987253962,0,259.0,0.33718635466591484,0.15985130111524162,8307.002960319853,3547.0,5612.0,10069.0,4304.0,1246.0,0.19572945351268392,0.0,0.0,0.0,0.30038272113200065,0,788.0
06085512200,870.0,0.024837874621169875,0.019382608263216264,181.4692272187803,200.0,0.047354314451589684,0.028799304114774042,0.0,0.0,-0.7416507416507416,0,163.0,104.0,0.006632052454433336,0.009833704090555126,0.0,0.0,0.09453582907922103,0,145.0,0.17747010698552548,0.20316622691292877,63974.87805360205,1589.0,1240.0,3863.0,2274.0,384.0,0.060321115689302277,0.0,0.0,0.0,0.27712974398853363,0,727.0
06085505202,1456.0,0.8970668073363268,20.560454767460087,626.0548528097285,407.0,0.096366029908985,0.09756498945005083,0.0,0.0,0.17745017745017744,0,-39.0,11847.0,0.7554800521891513,1.6108670403474221,0.0,0.0,0.7412912942280987,0,1137.0,0.7403233708966193,0.6141947224749773,2275.1928655797333,2041.0,46779.0,5266.0,3297.0,784.0,0.12315561119899214,0.46645296783464135,0.0,0.0,0.38119634661421403,0,1000.0
06095252102,783.0,0.13983529724013188,0.9274254704387733,233.00442855671545,256.0,0.0606135224980348,0.06406375813286472,0.0,0.0,-0.16835016835016833,0,37.0,3717.0,0.23703210551085296,0.2777356966116245,0.0,0.0,0.0743247207933186,0,114.0,0.3783614759224515,0.26468910439247006,11434.881117706072,1599.0,10605.0,3535.0,1753.0,409.0,0.06424827165865789,0.004421355145352051,0.0,0.0,0.02897092234268027,0,76.0
06085505001,2509.0,1.5269472472065873,12.24230295172128,550.286236386332,272.0,0.06440186765416198,0.19924416520221228,0.0,0.0,0.6734006734006733,0,-148.0,14783.0,0.9427079945566155,1.5215663761737324,0.0,0.0,0.2777397461224011,0,426.0,0.5490952239691487,0.47755303404045385,2207.672862416787,3371.0,27027.0,9276.0,4054.0,517.0,0.08121358544627415,0.015474743008732177,0.0,0.0,0.12998795419544698,0,341.0
06097154000,398.0,0.022852860649979535,0.031914579485911386,65.8792737561449,206.0,0.048774943885137374,0.03643993581869369,0.0,0.0,-0.8417508417508417,0,185.0,92.0,0.005866815632767951,0.00744172201447415,0.0,0.0,0.018255194580815093,0,28.0,0.3001579778830964,0.13159490600363857,55397.878602175515,1266.0,1768.0,2561.0,1649.0,359.0,0.05639395971994665,0.0,0.0,0.0,0.09034353414756874,0,237.0
06013304005,1778.0,0.18276598457594184,0.15714627104209805,309.81495470627596,672.0,0.15911049655734133,0.057598608229548084,0.0,0.0,-0.3094003094003094,0,68.0,86.0,0.005484197221935258,0.037208610072370744,0.0,0.0,0.12257059218547278,0,188.0,0.19002961500493584,0.08420644159875824,11085.213721255492,2026.0,1742.0,5971.0,2577.0,946.0,0.14860358188041653,0.0,0.0,0.0,0.169251177896711,0,444.0
06097152400,1659.0,0.7996935838714131,1.2503176362026247,276.7444229251207,763.0,0.18065670963281463,0.07287987163738738,0.0,0.0,-0.07735007735007735,0,17.0,1077.0,0.0686800047444683,0.11136005443088103,0.0,0.0,0.10561934007471589,0,162.0,0.2160791887976823,0.20378014338474906,5179.483846735494,4142.0,6476.0,9323.0,4603.0,427.0,0.06707582395659392,0.0,0.0,0.0,0.05756064833874632,0,151.0
06095252305,933.0,0.14875218333150128,0.4529658472842333,148.01201987174358,337.0,0.07979201985092862,0.11931140276120675,0.0,0.0,-0.22295022295022296,0,49.0,360.0,0.022957104649961545,0.20783666483281377,0.0,0.0,0.044986015217008624,0,69.0,0.2789317507418398,0.1687219730941704,11327.564828039516,1685.0,5131.0,4249.0,1784.0,205.0,0.032202678948716056,0.5084558417154857,0.0,0.0,0.02058460271716756,0,54.0
06097152600,1580.0,0.11138547575585937,0.05269921209713134,234.98035461656357,103.0,0.024387471942568687,0.08228372604221156,0.0,0.0,-0.6870506870506871,0,151.0,528.0,0.03367042015327694,0.011162583021711223,0.0,0.0,0.020211108285902425,0,31.0,0.1633195510927348,0.046811945117029866,30398.93645937838,3386.0,1602.0,7592.0,3717.0,407.0,0.06393409918110944,0.3404443461921079,0.0,0.0,0.07471448393638595,0,196.0
06097153703,505.0,0.10782054900149055,0.03459831945759232,282.55207036285043,349.0,0.08263327871802399,0.061125053631357146,0.0,0.0,-0.9191009191009191,0,202.0,96.0,0.006121894573323079,0.018870080822416594,0.0,0.0,0.01369139593561132,0,21.0,0.3910191725529768,0.07374040707374041,18382.395733976464,1982.0,636.0,3473.0,2997.0,381.0,0.05984985697297959,0.0,0.0,0.0,0.06480337892441639,0,170.0
06013355107,966.0,0.08217908320656458,0.01809221567894973,266.9851727701121,153.0,0.036226050555466106,0.05936183093045262,0.0,0.0,-0.6142506142506142,0,135.0,20.0,0.0012753947027756415,0.005847067297086832,0.0,0.0,0.10561934007471589,0,162.0,0.16496700659868027,0.16818399616674654,20284.9671103028,1667.0,367.0,4305.0,2087.0,474.0,0.07445887717898249,0.006632032718028076,0.0,0.0,0.16658280347041152,0,437.0
06085512602,761.0,0.04786763636544819,0.3677767570358369,701.6535086373292,79.0,0.018704954208377925,0.026448340513567998,0.0,0.0,-1.0556010556010555,0,232.0,2534.0,0.16159250884167378,0.1190675522315864,0.0,0.0,0.08736414549390081,0,134.0,0.40034812880765885,0.325424642760852,24003.69199824061,1149.0,8828.0,3245.0,3709.0,221.0,0.03471605876910365,0.03979219630816845,0.0,0.0,1.0303737248982205,0,2703.0
06041131100,153.0,0.014574534160034987,0.04072017353172465,82.25050767955966,40.0,0.009470862890317937,0.04408056752261333,0.0,0.0,-0.23660023660023657,0,52.0,457.0,0.02914276895842341,0.018338529249954154,0.0,0.0,0.03585841792660108,0,55.0,0.38177874186550975,0.34902411021814006,31630.513533949776,461.0,1288.0,881.0,871.0,184.0,0.028903867934457338,0.011053387863380126,0.0,0.0,0.1517161459524572,0,398.0
06085508704,703.0,1.4607045397709275,23.629004338040378,482.61982336973983,821.0,0.19438946082377567,0.12812751626572944,0.0,0.0,0.2548002548002548,0,-56.0,6310.0,0.4023870287257149,0.17567779469883615,0.0,0.0,0.9166715564509295,0,1406.0,0.7681293302540416,0.6751233262861169,1482.1614782819272,2165.0,35022.0,4261.0,2838.0,1384.0,0.21740735446352694,0.26085995357577096,0.0,0.0,0.18106826464175169,0,475.0
06085511800,767.0,0.05137423578692688,0.013690066240948129,183.29971900277786,110.0,0.026044872948374324,0.027623822314171022,0.0,0.0,-0.6415506415506416,0,141.0,367.0,0.023403492795933022,0.007707497800705369,0.0,0.0,0.06976092214811483,0,107.0,0.21079545454545454,0.12472647702407003,34258.41714316779,1760.0,469.0,3930.0,2285.0,255.0,0.04005699088742729,0.0,0.0,0.0,0.21118277602427457,0,554.0
06013304002,443.0,0.029327189192023848,0.05254656708124604,118.03977629971496,170.0,0.04025116728385123,0.01939544970994987,0.0,0.0,-0.7098007098007098,0,156.0,460.0,0.029334078163839757,0.015946547173873178,0.0,0.0,0.14017381553125877,0,215.0,0.39669421487603307,0.28526970954356845,20629.321004433066,605.0,1084.0,1434.0,964.0,200.0,0.03141724775484493,0.0,0.0,0.0,0.17801869386883795,0,467.0
06013347000,1064.0,0.3686356200724742,0.15194384505886985,199.22839430367821,182.0,0.04309242615094661,0.06700246263437226,0.0,0.0,-0.5005005005005005,0,110.0,110.0,0.007014670865266028,0.02205939025719123,0.0,0.0,0.024774906931106202,0,38.0,0.1379453189726595,0.10446631339894019,6548.471901671914,2414.0,995.0,5675.0,2642.0,632.0,0.09927850290531,0.048634906598872554,0.0,0.0,0.09339310492048244,0,245.0
06013305000,1684.0,1.1941735730365914,3.218322554718947,675.4433367859768,477.0,0.1129400399670414,0.10050369395155839,0.0,0.0,-0.7507507507507507,0,165.0,3794.0,0.2419423751165392,0.08823756102876491,0.0,0.0,0.03977024533677574,0,61.0,0.6941908713692946,0.4218593802065978,2018.132082651735,2410.0,6495.0,5908.0,3001.0,895.0,0.14059218370293108,0.0,0.0,0.0,0.19936568927923395,0,523.0
06085511707,662.0,0.047842412990241105,0.04132983321146483,180.69182356650765,209.0,0.04948525860191122,0.054659903728040526,0.0,0.0,-0.5733005733005733,0,126.0,1079.0,0.06880754421474586,0.03401930063759611,0.0,0.0,0.12452650589056011,0,191.0,0.1593118922961855,0.2832009080590238,27945.91485744503,1337.0,1155.0,2928.0,1762.0,285.0,0.04476957805065403,0.035370841162816406,0.0,0.0,0.17077596328316788,0,448.0
06013302008,2377.0,0.4779291101866136,0.09718035558799042,270.5430275895213,318.0,0.07529335997802761,0.10990754835638256,0.0,0.0,-0.41860041860041863,0,92.0,321.0,0.020470084979549046,0.0135545650977922,0.0,0.0,0.011083510995494879,0,17.0,0.2908025247971145,0.1617961511047755,4640.855626337457,2218.0,451.0,7312.0,2806.0,493.0,0.07744351571569276,0.11053387863380126,0.0,0.0,0.1844990317612796,0,484.0
06081613700,1462.0,0.12447964544053024,0.21554168966858497,528.7799587457387,377.0,0.08926288274124657,0.20864801960703644,0.0,0.0,-0.627900627900628,0,138.0,1393.0,0.08883124104832342,0.1071076418511815,0.0,0.0,0.016951252110756876,0,26.0,0.3118724158298878,0.31444759206798867,27201.23429028926,3386.0,5863.0,7501.0,3883.0,1095.0,0.172009431457776,0.349287056482812,0.0,0.0,0.1520973422990714,0,399.0
06013380000,1056.0,1.827564811579927,3.984274539090369,542.0775905405296,425.0,0.10062791820962809,0.07816953974010098,0.0,0.0,-0.09555009555009554,0,21.0,4012.0,0.25584417737679366,0.14431625192355224,0.0,0.0,0.15712506764201564,0,241.0,0.4612418048592364,0.5527836933373897,1418.8279307907858,2593.0,5653.0,5376.0,3287.0,581.0,0.09126710472782454,0.09063778047971703,0.0,0.0,0.1764939084823811,0,463.0
06097153300,2740.0,0.4540723987987424,0.8535818744720773,513.2789945011716,802.0,0.18989080095087463,0.13576814796964906,0.0,0.0,-0.728000728000728,0,160.0,798.0,0.05088824864074809,0.09860281669178247,0.0,0.0,0.011735482230523989,0,18.0,0.44986376021798363,0.19579249342577099,8082.411548706898,3670.0,6899.0,9909.0,4183.0,825.0,0.12959614698873534,0.0,0.0,0.0,0.15552810941859935,0,408.0
06085504602,502.0,0.04635696602081403,2.5075290977864175,260.65195133469945,135.0,0.031964162254823035,0.025272858712964977,0.0,0.0,-0.24115024115024114,0,53.0,9875.0,0.629726134495473,0.35055826203897866,0.0,0.0,0.13300213194593855,0,204.0,0.40825688073394495,0.35342691990090835,14107.912060214585,654.0,35376.0,1857.0,1211.0,262.0,0.04115659455884686,0.0,0.0,0.0,0.21880670295655888,0,574.0
