tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_own,hh_prop_obs_growth_13_18,hh_prop_obs_growth_13_18_nc,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_rent,hh_sim_growth_13_18,hh_sim_growth_year,income_segment_1_hh,income_segment_6_hh,jobs_0,jobs_1,jobs_2,jobs_3,jobs_4,jobs_5,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_10_17_nc,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,persons_65plus,prop_hh_rent,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_mf,units_mf_own,units_mf_rent,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_13_18_nc,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sf,units_sf_own,units_sf_rent,units_sim_growth_13_18,units_sim_growth_year,vacant_du_spaces,vacant_job_spaces,vacant_residential_units
06095253500,1048.0,0.02952755199233681,0.02369217829693913,759.3198127085773,1205.0,2698.0,0.28530974457082786,0.79403541472507,0.45902564313548017,0.0,0.0,-1.942851942851943,1052.0,0,427.0,9.0,59.0,140.0,1146.0,100.0,430.0,225.0,631.0,309.0,0.01970484815788366,0.02288926890540111,0.02657757862312196,0.0,0.0,0.460291691930552,0,706.0,8.345455428161927,8.125335086714289,8.487352349405215,48.56019830028329,1.8380547686496695,31966.912181303116,2712.0,0.2498812351543943,0.04144464179988159,0.3392539964476021,0.02960331557134399,0.12729425695677915,0.06660746003552398,0.18679692125518058,0.11253091508656224,142578.7007704739,4210.0,3378.0,7786.0,4852.0,546.0,303.0,243.0,1394.0,0.21897821685126917,0.7924788344162237,1.222504697689842,0.0,0.0,0.21690072122348777,4306.0,3208.0,1098.0,0,569.0,519445.0,41217.0,616.0
06095253300,703.0,0.01616048540844644,0.023591014373145484,678.0922515863341,183.0,633.0,0.04332919772320456,-0.06150978564771668,0.0105793362054272,0.0,0.0,-3.8493038493038494,594.0,0,846.0,0.0,32.0,183.0,987.0,585.0,73.0,23.0,297.0,2747.0,0.17517546242623436,0.25944324217981507,0.07760652957951614,0.0,0.0,0.28034763106251753,0,430.0,7.4770384723196965,7.8551570058813445,8.886823846515185,30.781672508763144,1.7871807711567351,34284.67701552329,420.0,0.3363533408833522,0.07098525989138868,0.38285492629945694,0.2269200930954228,0.028316524437548486,0.008921644685802949,0.1152055857253685,0.3715272978576365,109278.89573644752,1766.0,2578.0,3569.0,7235.0,2688.0,1060.0,1628.0,214.0,0.03361645509768408,-0.092537901161646,0.0,0.0,0.0,2.3676105088208836,4547.0,3005.0,1542.0,0,6211.0,352998.0,58420.0,5238.0
06001451101,1650.0,0.019194228307047718,0.18860703741528248,295.6514677140679,289.0,1854.0,0.06842698438254709,0.013979496738117428,0.15398811587899588,0.0,0.0,-1.3013013013013013,513.0,0,286.0,175.0,529.0,1567.0,4850.0,2092.0,649.0,777.0,15352.0,5561.0,0.3546234971067671,0.47641837800208836,0.30298439630359036,0.0,0.0,0.21515050755960646,0,330.0,7.866338923046543,10.151050508391082,8.113426639943654,42.20415094339623,2.459622641509434,112054.32188679246,511.0,0.19677790563866512,0.06117031658664168,0.18932739977358784,0.08166451965491665,0.02533473865011516,0.030331420541046962,0.5992895342936332,0.19892150988615936,135822.07934052573,2607.0,25617.0,6518.0,3338.0,664.0,378.0,286.0,516.0,0.08105649920749992,0.08663122661941326,0.614568365203935,0.0,0.0,0.3316408215543662,2674.0,2022.0,652.0,0,870.0,612699.0,637284.0,688.0
06097154304,389.0,0.0073376866774736635,0.001862888796453587,125.53223751610545,253.0,823.0,0.05990320778126095,0.14631873252562907,0.07346761253768888,0.0,0.0,-2.3523523523523524,477.0,0,517.0,0.0,75.0,0.0,106.0,8.0,100.0,29.0,125.0,127.0,0.008098756362625322,0.008985456801707047,0.008504825159399028,0.0,0.0,0.02673082063619353,0,41.0,7.385230923066573,6.016157159698353,7.6787889981991535,34.25601480567551,1.6576187538556446,45034.074028377545,503.0,0.29608938547486036,0.0,0.2591687041564792,0.019559902200488997,0.24449877750611246,0.07090464547677261,0.3056234718826406,0.11800092549745488,219551.48411360907,1611.0,409.0,2687.0,2161.0,255.0,145.0,110.0,316.0,0.049639251452655,-0.01772002362669817,0.0,0.0,0.0,0.09415549761371086,1906.0,1333.0,573.0,0,247.0,468653.0,63252.0,540.0
06095252702,1841.0,0.04786921508142894,0.04229392848632994,423.12374801684587,463.0,1419.0,0.10962523795543012,0.2385834109972041,0.10050369395155839,0.0,0.0,-0.728000728000728,842.0,0,160.0,0.0,77.0,440.0,161.0,105.0,672.0,247.0,493.0,713.0,0.04546782115395162,0.034428487113909105,0.05873644875709953,0.0,0.0,0.02868673434128086,0,44.0,7.803026643632217,7.679251425953058,7.916078096302786,41.83790322580645,2.63991935483871,57164.61733870968,632.0,0.3440948099713935,0.20351526364477335,0.07446808510638298,0.04856614246068455,0.3108233117483811,0.11424606845513413,0.22802960222016652,0.20510948905109488,51118.44837726039,2447.0,2162.0,6547.0,2740.0,562.0,252.0,310.0,552.0,0.08671160380337202,0.14372908052766292,0.0,0.0,0.0,0.10711617339859414,2178.0,1537.0,641.0,0,281.0,238561.0,150851.0,260.0
06095252903,727.0,0.03530206449176018,0.01959246767958436,118.97704257787605,107.0,1305.0,0.025334558231600482,-0.08387698042870456,0.029974785915377063,0.0,0.0,-1.8609518609518612,409.0,0,409.0,1.0,155.0,0.0,807.0,6.0,14.0,30.0,174.0,601.0,0.038325610818408025,0.05684483724027301,0.0007973273586936588,0.0,0.0,0.044986015217008624,0,69.0,7.592366128519796,7.00397413672268,7.69484807238461,42.52573713143428,2.0804597701149423,66270.75462268866,767.0,0.2063572149344097,0.0,0.7336363636363636,0.005454545454545455,0.012727272727272728,0.02727272727272727,0.15818181818181817,0.1721311475409836,56144.02524426345,1982.0,1100.0,4163.0,2196.0,378.0,191.0,187.0,328.0,0.05152428631794569,-0.03150226422524119,0.0,0.0,0.0,0.19631611850632025,1818.0,1473.0,345.0,0,515.0,256339.0,151444.0,195.0
06085513500,274.0,0.0029595545851259807,0.0011711039629594302,1461.6480655538996,115.0,272.0,0.027228730809664068,0.07642124883504194,0.017632227009045334,0.0,0.0,-3.348803348803349,185.0,0,736.0,0.0,28.0,0.0,12.0,7.0,175.0,12.0,105.0,72.0,0.004591420929992309,0.0017970913603414095,0.0005315515724624392,0.0,0.0,0.08540823178881347,0,131.0,7.0192966537150445,6.093569770045136,9.25167423546916,41.91179385530228,1.5341922695738355,27479.937066402377,555.0,0.1656222023276634,0.0,0.027149321266968326,0.01583710407239819,0.39592760180995473,0.027149321266968326,0.23755656108597284,0.3552442184051435,377421.6585204331,1117.0,442.0,3096.0,10421.0,3702.0,1313.0,2389.0,170.0,0.026704660591618194,0.092537901161646,0.0,0.0,0.0,3.7833737401460747,6719.0,4541.0,2178.0,0,9925.0,18198.0,24269.0,8403.0
06097154100,642.0,0.012243464970304978,0.03218621264428521,99.9752219218054,187.0,1022.0,0.04427628401223635,0.017707362534948742,0.01645674520844231,0.0,0.0,-1.6016016016016015,505.0,0,352.0,1.0,96.0,51.0,2554.0,86.0,227.0,51.0,1563.0,1620.0,0.10330697092482696,0.08815206041253651,0.07920118429690344,0.0,0.0,0.05150572756729973,0,79.0,7.470224135899966,8.436416881388949,7.7039102096163115,41.75950085082246,2.0323312535450935,56499.97447532615,652.0,0.2879133409350057,0.011060507482108002,0.5538928648883106,0.01865105183257428,0.04923010193016699,0.011060507482108002,0.33897202342225113,0.16967509025270758,143260.0986938021,1754.0,4611.0,3583.0,2216.0,376.0,187.0,189.0,307.0,0.048225475303686975,-0.005906674542232723,0.0,0.0,0.0,0.18602381714773647,1840.0,1203.0,637.0,0,488.0,371239.0,72296.0,453.0
06081613800,689.0,0.01765728298168174,0.022229644636575292,141.4028844811202,186.0,1067.0,0.044039512439978404,-0.0754892823858341,0.04584379022351786,0.0,0.0,-2.002002002002002,660.0,0,440.0,3.0,249.0,0.0,1194.0,13.0,297.0,46.0,360.0,743.0,0.047380913208115084,0.06034443620514838,0.001328878931156098,0.0,0.0,0.42834510141412563,0,657.0,7.620705086838262,7.850882664809852,7.908019444632471,39.55786924939467,1.8832929782082324,78044.79418886198,653.0,0.3236880823933301,0.0,0.465134398130113,0.00506427736657577,0.11569925983638489,0.017919750681729647,0.14024152707440593,0.18469462840323767,115476.42987402578,2039.0,2567.0,3889.0,2718.0,502.0,224.0,278.0,213.0,0.033459368858909856,-0.2539870053160071,0.0,0.0,0.0,0.2790357257216047,2216.0,1384.0,832.0,0,732.0,447761.0,101432.0,653.0
06013355112,918.0,0.03271414091199489,0.12309704255879672,120.97134379970791,479.0,1753.0,0.11341358311155729,0.06244175209692451,0.04290508572201031,0.0,0.0,-0.4413504413504413,221.0,0,97.0,370.0,546.0,0.0,172.0,2.0,144.0,234.0,706.0,384.0,0.024487578293292317,0.01920050242891085,0.0,0.0,0.0,4.351256022584284,0,6674.0,7.653969180478774,8.978786553302003,7.87777633327726,50.72463768115942,2.2075736325385695,122372.20570359982,973.0,0.10483870967741936,0.0,0.02168431669188099,0.0002521432173474534,0.018154311649016642,0.029500756429652043,0.08900655572365103,0.08987485779294653,64436.96643817676,2108.0,7932.0,4722.0,2637.0,237.0,101.0,136.0,276.0,0.04335580190168601,0.019688915140775743,0.0,0.0,0.0,0.19784090389277706,2400.0,2106.0,294.0,0,519.0,252693.0,34266.0,498.0
