blockgroup_id,density_hh,density_jobs,density_units,income_segment_1_hh,income_segment_6_hh,ln_total_hh,ln_total_jobs,ln_total_units,mean_age_of_head,mean_hh_size,mean_income,prop_jobs_0,prop_jobs_1,prop_jobs_2,prop_jobs_3,prop_jobs_4,prop_jobs_5,ratio_households_to_units,ratio_jobs_to_units,sum_acres,total_hh,total_jobs,total_units,units_mf_own,units_mf_rent,units_sf_own,units_sf_rent
060952529034,0.018459460011321496,0.010500709219555015,84.9714282622719,0.0,34.0,6.415096959171595,5.8522024797744745,6.028278520230698,37.4817880794702,1.8940397350993377,50637.03642384106,0.0,0.6628242074927954,0.008645533141210375,0.008645533141210375,0.043227665706051875,0.14985590778097982,1.4698795180722892,0.8361445783132531,33044.38700622211,610.0,347.0,414.0,97.0,118.0,460.0,133.0
060952508011,0.06341505593960323,0.3058086453940257,129.83299745755735,1.0,32.0,6.3835066348840055,7.955425088912672,6.395261598115449,45.56149732620321,1.9483065953654188,63769.25133689839,0.3389473684210526,0.24350877192982456,0.007017543859649123,0.014035087719298246,0.020701754385964912,0.3649122807017544,0.986644407345576,4.757929883138564,9318.553396954676,591.0,2850.0,598.0,99.0,35.0,408.0,114.0
060971506122,0.01895779401837538,0.14381856487190023,33.317511480611756,0.0,47.0,6.685860947068359,8.711113884053544,6.57507584059962,41.36435124508519,2.055045871559633,67738.25819134993,0.0013181743285549513,0.3946284396111386,0.11303344867358708,0.0652496292634701,0.06393145493491514,0.3333333333333333,1.1157601115760112,8.464435146443515,42198.00264896735,800.0,6069.0,716.0,137.0,222.0,213.0,282.0
060133150001,0.043955161339079604,1.4731720637754102,186.6295830491103,22.0,9.0,5.7899601708972535,9.298992069570746,5.680172609017067,41.77258566978193,2.1246105919003115,53420.81308411215,0.0985722130697419,0.26963207029104885,0.08475196778326927,0.04731832326560498,0.015833790957349443,0.4510342302764049,1.1126279863481228,37.2901023890785,7415.648922868594,326.0,10926.0,292.0,61.0,75.0,362.0,138.0
060133040021,0.03102229964635432,0.052544020026012626,118.03977629971496,71.0,10.0,6.46302945692067,6.989335265974559,6.210600077024653,34.97124600638978,2.29073482428115,41301.246006389774,0.0009225092250922509,0.45295202952029523,0.01107011070110701,0.045202952029520294,0.0507380073800738,0.24077490774907748,1.285140562248996,2.176706827309237,20629.321004433066,640.0,1084.0,497.0,124.0,151.0,457.0,232.0
060855052023,0.22507719142898763,19.795275036381412,361.4215423226524,0.0,31.0,6.152732694704104,10.627382149044731,6.095824562432225,38.99403578528827,2.8508946322067596,68475.8846918489,0.021116175329712956,0.4509067106283941,0.05704519006982157,0.0458688906128782,0.04754169899146625,0.35541117145073703,1.0563063063063063,92.90090090090091,2082.7295730516994,469.0,41248.0,443.0,201.0,478.0,412.0,269.0
060855117071,0.050882181709627265,0.0413283543422078,180.69182356650765,0.0,279.0,7.260522598089852,7.052721049232322,7.181591944611864,50.01488095238095,2.1785714285714284,104144.09598214286,0.0,0.17316017316017315,0.0017316017316017316,0.09264069264069263,0.02077922077922078,0.5463203463203463,1.0813688212927757,0.8783269961977186,27945.91485744503,1422.0,1155.0,1314.0,326.0,173.0,985.0,278.0
060971541003,0.00731655955495293,0.0043927881928372365,33.007424637726494,0.0,40.0,6.242223265455165,5.733341276897745,6.206575926724927,40.91358024691358,1.8950617283950617,65512.57201646091,0.0,0.7727272727272727,0.0,0.006493506493506494,0.032467532467532464,0.11688311688311688,1.034274193548387,0.6209677419354839,70113.92165777912,513.0,308.0,495.0,50.0,54.0,438.0,128.0
060855046021,0.049117890666720905,2.507351371177372,260.65195133469945,0.0,53.0,6.542471960506804,10.47381717044985,6.45833828334479,43.272861356932154,2.7389380530973453,67281.17994100295,0.0019504748982360923,0.33053482587064675,0.04839439167797377,0.05953188602442334,0.024790818634102218,0.5290309814563546,1.0862068965517242,55.44827586206897,14107.912060214585,693.0,35376.0,637.0,211.0,217.0,474.0,309.0
060133780001,0.3079745428919744,0.8858337539207847,315.94624568205154,178.0,32.0,6.853299093186078,7.909122183211411,6.858565034791365,48.218120805369125,1.7572706935123044,52274.26286353468,0.00735023888276369,0.5203969128996693,0.08342521131936788,0.06725468577728776,0.04630650496141125,0.2719588386622565,0.9936974789915967,2.8581932773109244,3070.6824550392153,946.0,2721.0,951.0,213.0,349.0,349.0,368.0
060133551071,0.05924558665699741,0.013767640523480102,190.82242764932525,97.0,38.0,7.084226422097916,5.627621113690637,7.020190708311925,44.30870712401055,2.540017590149516,65456.25329815303,0.0,0.07942238267148015,0.007220216606498195,0.02527075812274368,0.09025270758122744,0.35379061371841153,1.065236818588025,0.24754244861483468,20118.642107708198,1192.0,277.0,1118.0,199.0,126.0,960.0,223.0
060816138004,0.01464986295676786,0.014501321887497717,52.59071795363607,0.0,61.0,6.672032945461067,6.661854740545311,6.568077911411976,37.67785234899329,1.687248322147651,71103.8255033557,0.0,0.13060179257362356,0.006402048655569782,0.0793854033290653,0.0,0.1677336747759283,1.1081460674157304,1.0969101123595506,53856.15909618815,789.0,781.0,711.0,118.0,136.0,481.0,311.0
060133552001,0.08638502361253758,0.053795727700948495,126.87010255107262,30.0,11.0,6.318968113746434,5.846438775057724,6.568077911411976,37.9182156133829,2.4814126394052045,66096.4126394052,0.008695652173913044,0.04057971014492753,0.014492753623188406,0.4608695652173913,0.15942028985507245,0.24347826086956523,0.7780898876404494,0.4845505617977528,6412.148678234483,554.0,345.0,711.0,125.0,453.0,157.0,282.0
060855046011,0.08325693646880813,6.757267520473468,348.37434016883316,0.0,10.0,5.98393628068719,10.377887752684266,5.902633333401366,46.42986425339367,1.9434389140271493,53971.42533936651,0.005662725575606721,0.05140012445550716,0.1326073428749222,0.040354698195395146,0.044430616054760425,0.7075917859365277,1.0819672131147542,87.81420765027322,4755.36045230129,396.0,32140.0,365.0,410.0,276.0,383.0,194.0
060133560024,0.0527553328307913,0.019964747516239827,81.78513690251006,93.0,126.0,6.771935555839602,5.802118375377063,6.633318433280377,47.49333333333333,2.2933333333333334,92996.04121212121,0.0,0.22121212121212122,0.030303030303030304,0.0,0.12727272727272726,0.05454545454545454,1.1473684210526316,0.4342105263157895,16528.13465254543,872.0,330.0,759.0,35.0,67.0,790.0,122.0
060014507013,0.018914897272319126,0.02313725078203781,52.73308236702857,139.0,264.0,7.102499355774649,7.303843225277705,7.045776576879511,48.51140350877193,2.7964912280701753,121387.01842105263,0.00808080808080808,0.40134680134680134,0.08013468013468013,0.01616161616161616,0.06397306397306397,0.3602693602693603,1.0574912891986064,1.293554006968641,64181.21481840241,1214.0,1485.0,1147.0,33.0,41.0,1086.0,167.0
060750601001,0.8142862026686365,3.459723329387231,152.91134439530836,57.0,333.0,7.115582126184453,8.561592778712921,7.057036981697891,37.821272885789014,2.289450741063644,144941.12031386225,0.005549177190968236,0.04037504783773441,0.040566398775354,0.03482587064676617,0.22732491389207807,0.6423650975889782,1.0594315245478036,4.501291989664082,1509.525409823913,1230.0,5226.0,1160.0,33.0,843.0,52.0,324.0
060952535004,0.012282284716311861,0.008312650295999868,50.56337737829596,1.0,16.0,6.439350371100098,6.049733455231958,6.295266001439646,43.54621848739496,2.0504201680672267,34906.52100840336,0.0,0.4373522458628842,0.030732860520094562,0.08274231678486997,0.016548463356973995,0.3877068557919622,1.1531365313653137,0.7804428044280443,50885.29798411608,625.0,423.0,541.0,74.0,48.0,347.0,145.0
060855126021,0.05385743704815704,0.74961833389829,688.4768398783416,1.0,5.0,6.421622267806518,9.053335623166017,6.234410725718371,41.369249394673126,2.261501210653753,33203.07627118644,0.0011701380762930026,0.33044699274514394,0.052422185817926514,0.43903580622513455,0.03135970044465247,0.13281067165925578,1.203921568627451,16.75686274509804,11399.468229689192,614.0,8546.0,509.0,435.0,717.0,1252.0,753.0
060133010003,0.04201418337659396,0.01737004297808437,95.9820381359568,140.0,32.0,6.508769136971681,5.627621113690637,6.647688373563329,42.59069767441861,2.2914728682170544,50293.333333333336,0.0,0.04332129963898917,0.0,0.0,0.0,0.18772563176895307,0.8690012970168612,0.35927367055771725,15945.995660833338,670.0,277.0,770.0,150.0,103.0,458.0,230.0
060952523051,0.07878867121058401,0.3588484022522665,64.68548787015906,0.0,58.0,6.670766320845874,8.185907481482324,6.641182169740591,42.61360544217687,2.546938775510204,83776.37278911564,0.013931457230426303,0.1741432153803288,0.2894956812482586,0.10281415436054611,0.1766508776818055,0.22485371969908052,1.0287206266318538,4.685378590078329,10000.437870348862,788.0,3589.0,765.0,171.0,117.0,310.0,205.0
060133040052,0.07653522904016971,0.12442379749327025,142.32149138687996,66.0,43.0,6.5638555265321274,7.049254841255836,6.522092798170152,41.24963503649635,2.694890510948905,77623.12554744525,0.0,0.7228496959165943,0.0,0.0069504778453518675,0.004344048653344918,0.10599478714161599,1.0411764705882354,1.6926470588235294,9249.64194461879,708.0,1151.0,679.0,56.0,60.0,606.0,251.0
060855123111,0.9205730354950871,3.631511911495986,288.9879187313247,0.0,138.0,7.146772179452637,8.518592212329944,7.074963197966043,47.49201009251472,2.543313708999159,74986.67788057191,0.05093887335197763,0.33180183779464645,0.30423491809828207,0.08909308829404715,0.022772672792648822,0.16679984019176988,1.0736040609137056,4.235194585448393,1377.4892138596344,1269.0,5006.0,1181.0,349.0,183.0,724.0,256.0
060855050011,0.7085724523851888,11.331419227297616,188.5088781045786,1.0,168.0,7.013915474810528,9.785154365574263,7.00669522683704,45.95965417867435,3.2036503362151776,108263.87127761767,0.0262284009680869,0.34068779197388416,0.0682163561659256,0.08093656779422526,0.033432768615973434,0.44498227050149153,1.006340579710145,16.093297101449274,1566.9412828711643,1111.0,17767.0,1103.0,79.0,53.0,839.0,291.0
060133020081,0.2500419766701831,0.04709081239233745,137.8952321681869,54.0,44.0,6.885509670034817,5.220355825078324,6.8501261661455,38.69150052465897,3.0461699895068204,67590.00104931794,0.08152173913043478,0.11956521739130435,0.0,0.03260869565217391,0.18478260869565216,0.4891304347826087,1.034957627118644,0.19491525423728814,3906.343930850091,977.0,184.0,943.0,151.0,134.0,685.0,321.0
060816023001,0.4735200189423985,19.613102218037366,298.4471177320168,166.0,45.0,7.067319848653475,10.790246481804244,7.0192966537150445,45.99205648720212,2.759046778464254,60259.0026478376,0.034278180619644036,0.2955875082399473,0.1915993737640079,0.07838249835201054,0.07547791694133157,0.2796432102834542,1.0483005366726297,43.42039355992844,2474.0801510306756,1172.0,48544.0,1117.0,226.0,203.0,791.0,399.0
060855117051,0.1233325635298872,12.685261229270308,100.64972548311182,1.0,144.0,5.934894195619588,10.565582566340604,5.877735781779639,49.57344632768361,2.57909604519774,175778.0338983051,0.06341551475139261,0.11313699195378585,0.005570455952135341,0.01152774912316897,0.04177841964101506,0.7619919537858469,1.0560224089635855,108.61624649859944,3055.775836080319,377.0,38776.0,356.0,45.0,62.0,362.0,126.0
060855122002,0.02638956801210422,0.023515211308438404,129.23257613253452,1.0,127.0,6.97166860472579,6.856461984594587,6.843749949006225,43.704031465093415,2.43756145526057,87010.56440511308,0.0,0.15806111696522657,0.023182297154899896,0.01791359325605901,0.004214963119072708,0.7270811380400422,1.1353944562899787,1.011727078891258,40355.8561452583,1065.0,949.0,937.0,142.0,180.0,964.0,234.0
060411330001,0.0067025186110727655,0.02124182821355369,115.45010179742444,84.0,20.0,6.255750041753367,7.407924322559599,6.161207321695076,37.3433734939759,1.8132530120481927,40122.34939759036,0.0,0.2973300970873786,0.04854368932038835,0.02487864077669903,0.012135922330097087,0.058859223300970875,1.0970464135021096,3.476793248945148,77581.77599422762,520.0,1648.0,473.0,157.0,258.0,602.0,395.0
060952521021,0.21412031952909294,1.0233445739993954,165.64575079371494,3.0,40.0,6.932447891572508,8.49596955496461,6.906754778648553,44.21308016877637,2.0738396624472575,51522.54219409283,0.0343277482631794,0.3228442991418063,0.12872905598692277,0.044135676338373515,0.10747854515733551,0.3420514916223948,1.025025025025025,4.898898898898899,4781.357892291801,1024.0,4894.0,998.0,189.0,233.0,294.0,317.0
060133031031,0.13884453994722382,0.22080240460456077,116.29383133615754,116.0,33.0,6.854354502255021,7.317876198626495,6.648984550024776,39.521358159912374,2.4961664841182913,44254.3713033954,0.0,0.6162018592297477,0.0033200531208499337,0.05179282868525897,0.006640106241699867,0.16135458167330677,1.2266839378238341,1.950777202072539,6819.577894960537,947.0,1506.0,771.0,68.0,106.0,701.0,264.0
060952529042,0.13213005694914348,1.0215682597650662,34.92385976510958,0.0,35.0,6.749931193788569,8.794218683679489,6.741700694652054,40.52123552123552,2.2496782496782495,75584.53024453025,0.004548900682335102,0.48627748294162243,0.17498104624715694,0.10796057619408643,0.03169067475360121,0.18423047763457165,1.0070838252656436,7.786304604486423,6454.760480965489,853.0,6595.0,846.0,220.0,205.0,235.0,211.0
060133200011,0.1566944294102676,0.2984516328393695,99.24858259997993,82.0,10.0,6.284134161070802,6.927557906278317,6.257667587882638,46.83076923076923,2.9,49436.88461538462,0.018645731108930325,0.719332679097154,0.1364082433758587,0.009813542688910697,0.02453385672227674,0.08832188420019627,1.024904214559387,1.9521072796934866,3413.2885743514726,535.0,1019.0,521.0,36.0,52.0,495.0,177.0
060855087042,0.8578685939010176,24.234035261393306,220.2972019451272,0.0,96.0,6.752270376141742,10.09220527683532,6.742880635791903,39.88104089219331,2.0892193308550184,86891.34572490706,0.003063801598145158,0.49828178694158076,0.0871113319256407,0.04893802012172401,0.03270815219641452,0.31540595371175423,1.008254716981132,28.482311320754718,995.6561383393545,855.0,24153.0,847.0,240.0,362.0,284.0,274.0
060133470002,0.1688949454268983,0.07529276881309736,63.73070024448025,151.0,204.0,6.807934943699926,6.00141487796115,6.714170529909471,52.75440658049354,2.3736780258519388,124536.00587544066,0.0,0.02481389578163772,0.02481389578163772,0.0,0.369727047146402,0.5136476426799007,1.0970873786407767,0.4890776699029126,5351.439634679727,904.0,403.0,823.0,28.0,45.0,832.0,83.0
060014371011,0.0811878061268557,2.044733061070019,151.0439579163028,107.0,157.0,6.8690144506657065,10.094273187742212,6.78897174299217,43.76315789473684,2.830043859649123,102440.69078947368,0.02210469776473991,0.3622278229971491,0.17840763541709706,0.06565301822088171,0.0692889311242408,0.285460480105772,1.0822072072072073,27.25563063063063,11835.75290472119,961.0,24203.0,887.0,31.0,67.0,881.0,165.0
060971543043,0.035020471033323175,0.0041019585397743105,69.89628710087251,0.0,32.0,6.52795791762255,4.394449154672438,6.787844982309579,38.00316455696203,1.6946202531645569,46646.123417721516,0.0,0.3125,0.0,0.4,0.0,0.225,0.770011273957159,0.09019165727170236,19501.878740554406,683.0,80.0,886.0,46.0,29.0,619.0,242.0
060759809001,0.20026370042121328,14.492338832225823,59.92255517777432,19.0,26.0,5.153291594497778,9.429315246418172,5.062595033026967,35.76646706586826,1.598802395209581,90947.90419161676,0.009399855386840203,0.2998312846469029,0.2545191612436732,0.1094239575801398,0.053185506547762516,0.19233550253073028,1.0886075949367089,78.77848101265823,857.8675812852433,172.0,12447.0,157.0,39.0,154.0,36.0,23.0
060952529031,0.03553089802194584,0.03977672860318465,17.480599643554935,1.0,21.0,6.1696107324914555,6.282266746896006,5.860786223465865,38.46136865342164,1.8609271523178808,59665.73951434879,0.0,0.8820224719101124,0.0,0.020599250936329586,0.0,0.0599250936329588,1.358974358974359,1.5213675213675213,13423.935100299985,477.0,534.0,350.0,62.0,50.0,242.0,79.0
060133560022,0.03991772995268705,0.21871819902054015,67.75956530899688,32.0,33.0,5.891644211825771,7.590346945602565,5.541263545158426,38.53888888888889,2.102777777777778,70490.30555555556,0.0015166835187057635,0.0005055611729019212,0.0,0.0005055611729019212,0.015166835187057633,0.023255813953488372,1.415686274509804,7.756862745098039,9042.600435893508,361.0,1978.0,254.0,48.0,71.0,309.0,69.0
060952529043,0.1290736810593998,0.02496835141804783,64.12825248108769,0.0,11.0,6.415096959171595,4.77912349311153,6.210600077024653,40.43630017452007,1.9912739965095987,47987.207678883075,0.0,0.17796610169491525,0.0,0.2796610169491525,0.0423728813559322,0.2457627118644068,1.2248995983935742,0.23694779116465864,4724.982826191171,610.0,118.0,497.0,151.0,52.0,274.0,96.0
060855081021,2.0145296268602904,15.209995811058741,377.5524720944941,1.0,310.0,7.2130316598348685,9.233959237574817,7.1785454837637,44.62213438735178,2.409486166007905,135089.74229249012,0.003125610470795077,0.3546591131080289,0.11213127563977339,0.06974018362961516,0.016409454971674155,0.41697597186950575,1.034324942791762,7.8093058733791,672.1099815659549,1356.0,10238.0,1310.0,376.0,452.0,429.0,395.0
060014511011,0.06595288188949978,0.6853328839342647,99.83602405679048,60.0,141.0,6.685860947068359,9.025696119812583,6.6039438246004725,44.284584980237156,2.627140974967062,114497.56521739131,0.052447973054252375,0.4655359076145796,0.23252736677493083,0.03163719475520269,0.07626608925778901,0.12330085408396488,1.084010840108401,11.264227642276422,12128.871767246705,800.0,8313.0,737.0,134.0,50.0,550.0,141.0
060855121001,0.04864829476919334,0.2543107235253339,426.4637628815677,0.0,43.0,6.538139823767669,8.190908881182514,6.293419278846481,42.878,2.104,44657.61,0.0022179096201829776,0.19517604657610202,0.01386193512614361,0.00748544496811755,0.01386193512614361,0.7565844191849183,1.2754158964879851,6.66728280961183,14182.436506328362,690.0,3607.0,540.0,427.0,769.0,1647.0,792.0
060952523172,0.28419869643950807,0.3012467436696899,132.2574434715538,0.0,63.0,7.291656209174461,7.349873704738337,7.319202458767848,43.36140089418778,3.1818181818181817,84852.71162444113,0.0,0.445016077170418,0.21929260450160773,0.01414790996784566,0.021864951768488745,0.2643086816720257,0.9721669980119284,1.0304837640821736,5160.881522958541,1467.0,1555.0,1508.0,97.0,29.0,1094.0,338.0
060014506012,0.14277592289843596,0.10515600796206749,112.80506107979345,187.0,200.0,7.014814351275545,6.709304340258298,6.980075940561763,48.3129123468426,2.4495758718190386,113725.33459000943,0.0,0.1221001221001221,0.007326007326007326,0.1330891330891331,0.08913308913308914,0.38095238095238093,1.0344186046511628,0.761860465116279,7787.428030621271,1112.0,819.0,1074.0,159.0,72.0,892.0,172.0
060971541002,0.036503646453824874,0.19418833742330174,33.91376383481456,1.0,12.0,6.493753839851686,8.163940954755008,6.386879319362644,40.960912052117266,2.1775244299674266,45299.97394136808,0.0,0.49245229279407576,0.024494446026773,0.05610937054970094,0.004557106237539163,0.42039305041298775,1.1111111111111112,5.910774410774411,18079.385498880612,660.0,3511.0,593.0,59.0,56.0,359.0,243.0
060952522014,0.170267412862723,0.27313485329812587,127.10148442633347,0.0,98.0,7.276556402718709,7.7488913372555315,7.212294468500341,45.33259749816041,2.6203090507726268,80816.15820456218,0.0021570319240724763,0.23899913718723037,0.003882657463330457,0.23037100949094047,0.1371872303710095,0.36928386540120794,1.0656342182890854,1.7094395280235988,8485.65035607854,1445.0,2318.0,1355.0,16.0,14.0,1182.0,164.0
060133553061,0.030222386182602468,0.02161434687487578,55.0328225991286,62.0,73.0,6.1779441140506,5.843544417031359,6.013715156042801,43.96170212765958,2.2914893617021277,96559.6170212766,0.0,0.09011627906976744,0.011627906976744186,0.0,0.0,0.13372093023255813,1.176039119804401,0.8410757946210269,15914.354833129883,481.0,344.0,408.0,21.0,39.0,384.0,115.0
060133270005,0.5059949067839967,17.10223458900884,198.47433242788733,111.0,17.0,6.6502790485874215,10.169460681825694,6.610696044717759,51.87568306010929,1.894808743169399,45717.81420765027,0.024719273368336337,0.09197869160311195,0.053769210132985856,0.25665887402751697,0.27750737745755566,0.29486835549764306,1.0390309555854644,35.11843876177658,1524.7070568292454,772.0,26093.0,742.0,689.0,98.0,67.0,25.0
060855122001,0.02701098256706642,0.012320056311937819,52.2366510862458,0.0,88.0,6.459904454377535,5.676753802268282,6.415096959171595,46.920661157024796,2.287603305785124,87992.86280991735,0.0,0.1134020618556701,0.003436426116838488,0.0,0.013745704467353952,0.5979381443298969,1.044189852700491,0.4762684124386252,23619.02190834375,638.0,291.0,610.0,85.0,55.0,480.0,134.0
060411212002,1.0755410415629338,12.102960496300682,217.08835839983982,211.0,73.0,7.02108396428914,9.440896383005846,7.103322062526112,48.41768579492004,1.9322671683913453,69378.93697083725,0.4329733163913596,0.01588310038119441,0.013500635324015247,0.1642312579415502,0.15478081321473952,0.21235705209656924,0.9202302631578947,10.355263157894736,1039.4066016615352,1119.0,12592.0,1215.0,253.0,607.0,217.0,368.0
060133922002,0.7303511803994487,0.7911068146213126,204.3738257591476,194.0,114.0,7.443078374348515,7.52294091807237,7.459338895220295,46.4816656308266,2.8085767557489123,71902.23244251088,0.0048674959437533805,0.09734991887506761,0.4018388318009735,0.04002163331530557,0.12817739318550567,0.32449972958355866,0.9832949308755761,1.0650921658986174,2336.2317945271147,1707.0,1849.0,1735.0,309.0,234.0,903.0,560.0
060014501021,0.09877597878891262,0.9924634059266934,95.46917970544789,4.0,14.0,5.1298987149230735,7.4318919168078,4.948759890378168,33.77653631284916,2.9273743016759775,89284.35754189944,0.8981042654028436,0.0,0.0,0.0,0.0035545023696682463,0.005924170616113744,1.1914893617021276,11.97163120567376,1699.8183777051838,168.0,1688.0,140.0,45.0,92.0,127.0,128.0
060952524022,0.22631658184989442,1.1903012922848424,64.74580273138741,0.0,17.0,6.643789733147672,8.302761580704049,6.582025138892826,45.64804469273743,2.7737430167597767,42472.32960893855,0.026772434308378782,0.29102627664848785,0.14526524541398117,0.34357957362419433,0.02478929102627665,0.16559246405552802,1.0623268698060941,5.587257617728532,3388.057901681798,767.0,4034.0,721.0,62.0,34.0,468.0,213.0
060855047001,0.12435977014166158,5.2193227387373495,71.50175009787851,0.0,10.0,5.288267030694535,9.020268861722167,5.241747015059643,39.50261780104712,3.3612565445026177,79516.23036649215,0.6987179487179487,0.0004837929366231253,0.008829221093372037,0.000362844702467344,0.0050798258345428155,0.23693759071117562,1.0423280423280423,43.74603174603175,1583.113574475025,197.0,8268.0,188.0,14.0,100.0,70.0,164.0
060133050003,0.26885116120478436,3.0196658131287997,152.43064186141106,52.0,1.0,5.986452005284438,8.40290404501411,5.8805329864007,36.361702127659576,2.0904255319148937,34659.06914893617,0.0006727965911639381,0.24714061448755326,0.022875084099573895,0.5164835164835165,0.022202287508409958,0.17806683112805563,1.1089385474860336,12.455307262569832,1475.653469603594,397.0,4459.0,357.0,87.0,175.0,119.0,175.0
060855031151,2.3994027466372443,1.053526763196591,690.1993297336936,0.0,299.0,7.898411092811599,7.075808863978387,7.86172707782398,46.40799366838148,2.2659279778393353,84099.42026117926,0.00676818950930626,0.1649746192893401,0.14297800338409475,0.10067681895093063,0.038917089678511,0.494077834179357,1.036979969183359,0.45531587057010786,1120.9458691429897,2692.0,1182.0,2595.0,1130.0,305.0,1226.0,289.0
060014507521,0.3808001255230036,0.9447524564335062,222.3654760324953,83.0,395.0,7.412160334945205,8.320448113956559,7.3714892952142765,44.754340836012865,3.177491961414791,142493.17749196143,0.04042864101315149,0.053336580613735994,0.11105698977106673,0.15927910375060886,0.016561130053580127,0.5681928884559182,1.0408805031446542,2.5823899371069183,4345.112012770394,1655.0,4106.0,1589.0,121.0,70.0,1356.0,254.0
060952522011,0.3734201479882069,0.46343112395849856,101.10716191372677,0.0,100.0,7.201170883281678,7.416979621381154,7.176254532017143,46.26835043409629,2.5303867403314917,84183.22020520916,0.01683704149128082,0.07155742633794347,0.007817197835237523,0.045700541190619365,0.4215273601924233,0.42273000601322913,1.0244648318042813,1.2714067278287462,3587.451258506595,1340.0,1663.0,1307.0,4.0,7.0,1092.0,220.0
