tract_id,children,density_hh,density_jobs,density_units,hh_obs_growth_13_18,hh_prop_obs_growth_13_18,hh_prop_obs_growth_18_19,hh_prop_sim_growth_13_18,hh_prop_sim_growth_18_19,hh_prop_sim_growth_year,hh_sim_growth_13_18,hh_sim_growth_year,jobs_obs_growth_10_17,jobs_prop_obs_growth_10_17,jobs_prop_obs_growth_17_18,jobs_prop_sim_growth_10_17,jobs_prop_sim_growth_17_18,jobs_prop_sim_growth_year,jobs_sim_growth_10_17,jobs_sim_growth_year,prop_hh_rent,prop_units_mf,sum_acres,total_hh,total_jobs,total_persons,total_units,units_obs_growth_13_18,units_prop_obs_growth_13_18,units_prop_obs_growth_18_19,units_prop_sim_growth_13_18,units_prop_sim_growth_18_19,units_prop_sim_growth_year,units_sim_growth_13_18,units_sim_growth_year
06095253500,1245.0,0.03443712120721466,0.02531233613784882,759.3198127085773,1205.0,0.28530974457082786,0.45902564313548017,0.0,0.0,-3.962867892682584,0,1127.0,309.0,0.01970484815788366,0.02657757862312196,0.0,0.0,0.20573737196306827,0,937.0,0.24989816700610998,0.11253091508656224,142578.7007704739,4910.0,3609.0,8063.0,4852.0,1394.0,0.21897821685126917,1.222504697689842,0.0,0.0,0.21690072122348777,0,569.0
06095253300,991.0,0.029960039200030375,0.06390986981460359,678.0922515863341,183.0,0.04332919772320456,0.0105793362054272,0.0,0.0,-8.277365589507367,0,2354.0,2747.0,0.17517546242623436,0.07760652957951614,0.0,0.0,1.061841975254427,0,4836.0,0.28924862553451436,0.3715272978576365,109278.89573644752,3274.0,6984.0,4779.0,7235.0,214.0,0.03361645509768408,0.0,0.0,0.0,2.3676105088208836,0,6211.0
06001451101,1567.0,0.023103754671083904,0.1933117216838684,295.6514677140679,289.0,0.06842698438254709,0.15398811587899588,0.0,0.0,-2.8728154998417668,0,817.0,5561.0,0.3546234971067671,0.30298439630359036,0.0,0.0,0.2127636215925434,0,969.0,0.210006373486297,0.19892150988615936,135822.07934052573,3138.0,26256.0,6495.0,3338.0,516.0,0.08105649920749992,0.614568365203935,0.0,0.0,0.3316408215543662,0,870.0
06097154304,490.0,0.010311932115332325,0.0021635016584729922,125.53223751610545,253.0,0.05990320778126095,0.07346761253768888,0.0,0.0,-4.114068708463729,0,1170.0,127.0,0.008098756362625322,0.008504825159399028,0.0,0.0,0.023494022198557424,0,107.0,0.2831272084805654,0.11800092549745488,219551.48411360907,2264.0,475.0,3218.0,2161.0,316.0,0.049639251452655,0.0,0.0,0.0,0.09415549761371086,0,247.0
06095252702,1741.0,0.05379662504042893,0.04389804603299001,423.12374801684587,463.0,0.10962523795543012,0.10050369395155839,0.0,0.0,-1.6280459931783817,0,463.0,713.0,0.04546782115395162,0.05873644875709953,0.0,0.0,0.027665857916058276,0,126.0,0.32072727272727275,0.20510948905109488,51118.44837726039,2750.0,2244.0,6288.0,2740.0,552.0,0.08671160380337202,0.0,0.0,0.0,0.10711617339859414,0,281.0
06095252903,731.0,0.04495580765751902,0.021106431091188604,118.97704257787605,107.0,0.025334558231600482,0.029974785915377063,0.0,0.0,-3.3439994373923136,0,951.0,601.0,0.038325610818408025,0.0007973273586936588,0.0,0.0,0.033813826341849,0,154.0,0.21711568938193343,0.1721311475409836,56144.02524426345,2524.0,1185.0,4322.0,2196.0,328.0,0.05152428631794569,0.0,0.0,0.0,0.19631611850632025,0,515.0
06085513500,707.0,0.007206793618211878,0.001459905618983362,1461.6480655538996,115.0,0.027228730809664068,0.017632227009045334,0.0,0.0,-8.224621118886038,0,2339.0,72.0,0.004591420929992309,0.0005315515724624392,0.0,0.0,0.05269687222106338,0,240.0,0.21213235294117647,0.3552442184051435,377421.6585204331,2720.0,551.0,4484.0,10421.0,170.0,0.026704660591618194,0.0,0.0,0.0,3.7833737401460747,0,9925.0
06097154100,675.0,0.015908128088554758,0.032905184646532304,99.9752219218054,187.0,0.04427628401223635,0.01645674520844231,0.0,0.0,-3.083793382327086,0,877.0,1620.0,0.10330697092482696,0.07920118429690344,0.0,0.0,0.039961794767639724,0,182.0,0.2781921895568232,0.16967509025270758,143260.0986938021,2279.0,4714.0,3812.0,2216.0,307.0,0.048225475303686975,0.0,0.0,0.0,0.18602381714773647,0,488.0
06081613800,697.0,0.023035003791698587,0.05435741308289174,141.4028844811202,186.0,0.044039512439978404,0.04584379022351786,0.0,0.0,-3.7307922219487324,0,1061.0,743.0,0.047380913208115084,0.001328878931156098,0.0,0.0,0.9588635041224324,0,4367.0,0.2992481203007519,0.18469462840323767,115476.42987402578,2660.0,6277.0,4251.0,2718.0,213.0,0.033459368858909856,0.0,0.0,0.0,0.2790357257216047,0,732.0
06013355112,830.0,0.03542997329320889,0.3055078643233071,120.97134379970791,479.0,0.11341358311155729,0.04290508572201031,0.0,0.0,-0.9564330672667815,0,272.0,384.0,0.024487578293292317,0.0,0.0,0.0,4.046241505373984,0,18428.0,0.1392904073587385,0.08987485779294653,64436.96643817676,2283.0,19686.0,4515.0,2637.0,276.0,0.04335580190168601,0.0,0.0,0.0,0.19784090389277706,0,519.0
